,coord,frequentadores
1721,"[333078, 7394086]","[2560783102, 3070348101, 160594101, 1640327101, 221746103, 2560783102, 4550301103]"
1722,"[333082, 7396273]",[3910443101]
1723,"[333088, 7394439]",[2180463101]
1724,"[333098, 7395849]",[380314102]
1725,"[333100, 7395849]",[160768101]
1726,"[333104, 7394476]",[200932102]
1727,"[333109, 7400151]","[1340735101, 1340735101]"
1728,"[333122, 7396263]",[3950054101]
1729,"[333125, 7394595]","[20803102, 1670303102, 1670303101, 3001136103]"
1730,"[333127, 7395850]","[380012102, 1111122101]"
1731,"[333139, 7394480]",[2722033101]
1732,"[333140, 7393201]",[1160113103]
1733,"[333141, 7380036]",[2460967102]
1734,"[333143, 7393727]",[3130310101]
1735,"[333146, 7395969]",[540003103]
1736,"[333152, 7394278]",[2560485101]
1737,"[333159, 7395997]",[950727103]
1738,"[333199, 7394435]",[1230825101]
1739,"[333212, 7395583]",[1260511101]
1740,"[333215, 7394451]",[480600103]
1741,"[333217, 7395591]",[310306102]
1742,"[333217, 7395592]",[620865104]
1743,"[333220, 7389297]",[580528101]
1744,"[333222, 7396186]",[602327102]
1745,"[333228, 7390365]","[200837102, 791608101, 3510020101]"
1746,"[333241, 7390277]","[612248104, 950996101, 510703103, 1040313102, 612248103, 230012101, 3021027103, 211143102, 510703103, 282131101, 612248104, 3820037101, 612248103, 440617104, 3021027103, 4411203103, 3250424103, 510347101, 510347101, 2790330103, 2570626103, 2750043104, 500341104, 1290051101, 1471145101, 600002102, 1360590103, 320067102, 501263103, 502178101, 1331487102, 4250553102, 500641101, 540717103, 500641102, 80649101, 500668101, 581259101, 1021402104, 500641102, 1021402104, 502178101, 1770331101, 1041592107, 190029101, 2740448105, 190029101, 1930011104, 1530509101, 500654102]"
1747,"[333242, 7396087]",[2300058102]
1748,"[333244, 7396292]","[3500026105, 3500026105]"
1749,"[333251, 7395693]","[3761307104, 1260511101]"
1750,"[333256, 7395829]",[2771001101]
1751,"[333271, 7395294]","[20019101, 1371388102, 1870016102, 1391666102, 1240040101, 1270025102, 1270025102, 340576101, 2760640101, 1770998102, 413864101, 1360565103, 230673101, 1540485101, 1371388103, 370479101, 1770998102, 413864101, 4000068101, 370479101]"
1752,"[333274, 7396113]","[540003103, 2720025101, 481932104]"
1753,"[333283, 7404070]",[1450025104]
1754,"[333299, 7396118]","[1160088102, 1101257103, 3440942105, 2020899101, 2000042104, 3560663104, 2000030203, 1101257103, 3730044103, 1310425101, 1160088102, 1160083105, 3440025102, 240660101, 1310425102, 1151755101, 1150909101, 571194101, 3421811101, 1900434101, 1160010103, 690032102, 690032102, 330471102, 1191906101, 2060020102, 3511561102, 2060020102, 180898102, 3560031101, 1310427101, 1101212101, 3440014102, 1310427101, 2880704101, 500824101, 2260086103, 2900009101, 2300034101, 5090026102, 2040058102, 1870020101, 640693103, 640693103, 301296101, 5061494101, 1150053101, 1901630103, 2010010104, 1901630103, 1150505102, 2001974102, 3330469103, 1190430101, 2040611101, 3551092101, 211196101, 420350103, 1470814102, 2041688101, 3560089101, 420350103, 3630015102, 210468102, 210468102, 3560081101, 3430484103, 2090039101, 2010409101, 2260001102, 3511537101, 670921101, 670921101, 1190634101, 1191906102, 2290819107, 3440788102, 2030382101, 2421377102, 2030382101, 190535103, 3580040102, 660438102, 3510915101, 1160344102, 1891406103, 1891406103, 2021222101, 1470399102, 3440417103, 1180377101, 2040011201, 3550054101, 1191910102, 390339101, 502157102, 1351942101, 3511537102, 1101257101, 1991279103, 4681725101, 2160728102, 4072292103, 4080004102, 3162915103, 990043101, 870019101, 4080015101, 870019101, 2280350102, 1630480101, 1630480101, 4080323101, 4671102103, 2160728102, 4090316101, 1100334101, 30721104, 2270043102, 30721104, 2270030101, 2270017101, 452258102, 2261881103, 4000102102, 4110014102, 2271190102, 920001101, 4750003101, 1691329104, 3030662101, 2280752102, 2270044103, 461467102, 2270352101, 4000301102, 3401028101, 3230354101, 3990420104, 4010029101, 780019102, 4010119101, 4010119102, 4010702102, 4012971104, 4013017101, 3401156104, 3990120102, 3990104104, 3910427103, 4040027101, 4040033101, 5161171101, 1091847103, 4050030101, 3401028101, 4050030102, 1090563102, 2270047104, 2270047104, 3990042102, 3990115101, 2290100101, 4000074101, 3933010101, 4120344104, 4720317102, 120659102, 3932346102, 110024101, 110038103, 3930034101, 110301101, 3910022101, 110902105, 2280011101, 3932173101, 3930619101, 110902105, 3930088101, 110301101, 110726103, 3930096103, 110726103, 120659102, 3910043104, 960505101, 3910043104, 3950021103, 3911350101, 3911332101, 3950021103, 3911332101, 3911350101, 3940959101, 3950007101]"
1755,"[333301, 7396518]",[1630634102]
1756,"[333302, 7390288]","[520374102, 520374102, 200910103, 520374101, 201800101, 201741101, 201741102, 201769101, 520374101, 201800101, 3070005102, 201800104, 520044102, 2960032101, 2370914104, 3580025102, 3580025104, 860332104, 201800103]"
1757,"[333304, 7390270]","[2390025103, 2390025103]"
1758,"[333312, 7394624]","[2650601104, 2661072103, 2270310102, 2150615101, 2651617101, 2650601104, 2260761102, 120318104, 2661072103, 400012101, 431210101, 1540012104, 431210101, 3070411101, 200910101, 1120309102, 200910101, 1290031102, 1021066101, 201014101, 2330047101, 200019101, 1870016102, 3940302101, 1400021103, 2290108103, 480027101, 2160038101, 1290031102, 1870061102, 5140079104, 431487103, 1870061102, 181215102, 181215101, 180961101, 3090041101, 400075105, 2600047101, 2690824103, 3050031102, 400075105, 2690824101, 2310784101, 2031774102, 1210011102, 431487103, 2750690104, 2791909101, 2260022103, 2010325102, 1940356101, 430583102, 1710564102, 2780041103, 750511102, 351393101, 351393101, 1690997102, 1690997102, 500699101, 3050491103, 2130004102, 2130004102, 430583102, 4870884102, 2770016103, 430601101, 1670303102, 480528104, 1970591102, 480528104, 1991151102, 1970591102, 1650016101, 450443102, 1371057103, 450655103, 920040101, 1050055103, 450443102, 920040101, 1041501101, 1670303101, 430601101, 4070938104, 810987102, 3111320101, 2770016103, 2190019103, 2801733101, 1940376103]"
1759,"[333332, 7394134]","[110019102, 110019102]"
1760,"[333335, 7394200]",[3200480103]
1761,"[333343, 7393801]","[740947101, 400012101]"
1762,"[333366, 7394385]",[80649101]
1763,"[333377, 7402106]",[1340051103]
1764,"[333391, 7394459]",[1501132102]
1765,"[333429, 7395983]",[4611705103]
1766,"[333432, 7396772]","[80523101, 120666102, 1310023102, 370042103, 370005104, 230673101, 1650441101, 80309103, 2611185101, 1310404104, 1310412101, 380335103, 1741400102, 90302101, 90045101, 550709102, 310961102, 550709102, 371056101, 371050101, 310961102, 1310019101, 371018101, 1300042101]"
1767,"[333449, 7403828]",[1450037101]
1768,"[333454, 7396913]",[1340660104]
1769,"[333466, 7394467]",[2070046101]
1770,"[333481, 7395063]",[1870344101]
1771,"[333493, 7392941]","[221917102, 221917101]"
1772,"[333527, 7397129]",[1331968102]
1773,"[333540, 7394922]",[730904101]
1774,"[333552, 7397188]","[1981515101, 1981515101, 371058104]"
1775,"[333557, 7397541]",[1640665102]
1776,"[333563, 7394552]",[430828101]
1777,"[333567, 7397180]","[100591102, 1340660103, 361778101]"
1778,"[333577, 7394860]",[2451890103]
1779,"[333577, 7397406]","[4990375105, 3870320101, 4990020101, 1310329101, 1310329101, 4990020101, 1680376101, 3100583101, 4910782103, 3750994102, 3750994102, 3631048102, 3801229101, 3630015102, 3890024102, 3890024102, 3730032102, 4530487102]"
1780,"[333592, 7395439]","[420026103, 420026103]"
1781,"[333595, 7395756]","[2720025101, 420764102, 2361726103]"
1782,"[333616, 7397385]",[2030044101]
1783,"[333627, 7398475]",[5060321101]
1784,"[333635, 7395022]",[2330047101]
1785,"[333646, 7394986]","[4503842102, 1771011101, 1640312101, 2520038101, 3153899101, 1771011101, 2180043104, 380342102, 380342102, 2400302101, 2510532102, 180545101, 2250322103, 4850075101, 1380004102, 2651617101, 4010701101, 1710013101, 2491027101, 2001971101, 4503842104, 2590036101, 2280002101, 2400302101, 250027101, 250027101, 2250322103, 1640021102, 180325101, 2580021201, 1770441102, 451300102, 3153899102, 2590036101, 1720016101, 180325101, 2010010104, 1620465101, 2220050101, 210468101, 1360003101, 2620017102, 2620017101, 1690657102, 1610324101, 2611185101, 2200018203, 2610561103, 2610561103, 2610561102, 2610561102, 210468101, 1740031103, 2610471101, 2531522101, 1610324101, 2020040102, 2600815101, 1980544102, 2600815101, 313054101, 2200303101, 2550464103, 2560021101, 1620465101, 1740031103, 1690657102, 201814101, 201814101, 2520447101, 1710013101, 2180043104, 2310060101, 4030308103, 1770339101, 2290034101, 2290024101, 1671505102, 100018103, 2310921101, 100018102, 390027101, 2340027101, 390027101, 200332102, 2290024101, 2630373101, 2630373101, 390027102, 390027102, 2310060101, 2570037101, 390306101, 390306101, 451300102, 451856104, 2520447101, 2310921101, 1770339101, 2290341102, 2410012105, 2290066104, 1840476102, 2130015103, 2410012105, 2290034101, 120663104, 2410012103, 2180028101, 2371309102, 1840476102, 753426101, 753426101, 2410007101, 1870078102, 1870078102, 1870078103, 2360526101, 2410012103, 2090007102, 670033102, 470486101, 1810458102, 2091555103, 2091555103, 2250553101, 2420022101, 1810458102, 420350101, 2420321102, 2300356101, 1941008103, 792166101, 792166101, 1480311101, 3330959101, 793904101, 3780041102, 2410608101, 2410608101, 2180028101, 2360526101, 1870078103, 2250553101, 2080008102, 140409101, 5130026101, 690645101, 2350024101, 2080023103, 2080023103, 690645101, 2360526103, 2360526102, 2350024101, 2371309101, 1400690101, 1800017102, 430781102, 2440031102, 430733103, 430781102, 2360526102, 2360526103, 2080008102]"
1786,"[333650, 7395259]",[1671505102]
1787,"[333661, 7398904]",[2600017103]
1788,"[333672, 7389953]","[2371018101, 2371018101, 3291604101]"
1789,"[333673, 7397339]","[3840024101, 3840024101, 3840014101, 100609104]"
1790,"[333688, 7395719]",[180633102]
1791,"[333690, 7397382]","[3750916102, 3790046101, 3790046101, 3781314103, 3780366103, 3750916102, 1980033104, 1380305101, 3780365101, 40041101, 3780317102, 371014104, 3980376102, 3671234102, 3751068102, 3631048102, 3750994101, 3631663102, 5070012103, 3150822101, 3640550101, 3640550101, 130597103, 3640772101, 3750994101, 3671234102, 3640772101, 3642148103, 1411630103, 3642148103, 3980318101, 221746103, 3661504101, 3980376101, 3780049101, 3661504101, 3670032102, 3670435104, 3970090103, 3780049101, 3710016103, 4210024101, 3761389102, 3721762102, 3770111101, 3770021101, 4991992103, 4991992103, 3770021102, 3730305102, 3730305103, 3761389102, 3770025101, 3730350102, 3731676102, 3730350103, 1682087103, 1680376101, 3770076104, 3731676102, 3770076104, 3730908105, 3770025101, 3721760103, 1630589103, 3721760103, 3750043101, 3700039101, 3700039101, 3780047101, 490045101, 490045101, 3780018101, 3780018101, 3773127103, 32633101, 3720023101, 3720023101, 3720023102, 3720023102, 3720036103, 3770362103, 3770362101, 3750043101, 3721633101, 3620805102, 1630589103, 3780047101, 32633101, 3760574102, 3600004102, 3620575103, 3600004101, 3840003101, 3840332102, 3620030102, 3620015101, 3870726101, 2400477103, 3840016101, 3840016101, 3871476102, 160008102, 160008102, 2400477102, 3871476102, 1290046101, 3870014101, 3870713102, 80306101, 110038103, 3870320101, 3870713102, 3620575103, 100587102, 80306101, 3960052105, 3870692102, 120318102, 100036101]"
1792,"[333714, 7398879]",[3650371104]
1793,"[333721, 7397463]","[371056101, 371018101]"
1794,"[333734, 7397441]",[190023103]
1795,"[333752, 7397339]",[190023102]
1796,"[333777, 7397533]",[4820308102]
1797,"[333785, 7394551]",[2420329101]
1798,"[333786, 7392164]",[180599101]
1799,"[333791, 7394840]",[1701563101]
1800,"[333793, 7386470]",[591966102]
1801,"[333804, 7394851]","[940323101, 940323101]"
1802,"[333816, 7389863]",[990050106]
1803,"[333816, 7394831]",[2581342101]
1804,"[333817, 7401684]","[1541432103, 1541432103]"
1805,"[333819, 7394662]","[4560031101, 4560031101]"
1806,"[333821, 7395882]",[420764102]
1807,"[333823, 7398254]",[1400021102]
1808,"[333932, 7396463]",[620865104]
1809,"[333976, 7399200]","[1630479102, 1630479102]"
1810,"[333985, 7398885]",[1361046105]
1811,"[334013, 7386670]",[591966102]
1812,"[334014, 7394971]","[2290003102, 2560485101]"
1813,"[334016, 7395043]","[2371136101, 2371136101]"
1814,"[334021, 7395235]",[2771001101]
1815,"[334023, 7388062]",[2470596106]
1816,"[334040, 7396669]",[2310011101]
1817,"[334052, 7389166]",[2410762102]
1818,"[334057, 7394694]","[2401213101, 2290042102, 2420042101, 2090007102, 2030044103, 4500056101, 2401213101, 180988101, 3560032101, 2450021101, 4500056101, 4090396102, 2130027101, 200915101, 180319102, 180988101, 1940034101, 1401246104, 1990315102, 1990305101, 1930946102, 180319102, 1740013101, 1160146102, 450413102, 1930963102, 120318102, 2470534101, 2290003102, 210639103]"
1819,"[334064, 7397516]","[440650102, 3840003102]"
1820,"[334067, 7397641]",[100598102]
1821,"[334071, 7397796]","[2361354103, 2361354103]"
1822,"[334076, 7396438]","[440650102, 100591102]"
1823,"[334080, 7398494]",[3840332102]
1824,"[334081, 7398541]",[3840014101]
1825,"[334081, 7398544]",[2430005101]
1826,"[334081, 7398575]",[3780041102]
1827,"[334083, 7392421]",[2670946101]
1828,"[334085, 7398356]",[1370329101]
1829,"[334092, 7399190]","[1441371102, 1441371102, 3301678101]"
1830,"[334093, 7399212]","[1300301101, 1300301101, 1300042102]"
1831,"[334094, 7397390]",[3681682102]
1832,"[334096, 7397405]",[1480011101]
1833,"[334098, 7396760]","[1420045104, 1420042101, 1420042101, 1420045103]"
1834,"[334098, 7399589]","[1280538101, 1420040102, 1420040102, 1280538101]"
1835,"[334100, 7398403]","[3580030102, 1650020101, 1650019102, 3870308103, 3770324101, 3760574102, 1650020101, 110003101, 3770324101, 1240023104, 3751713102, 3760007102, 1621622102, 3760007102, 1540035103, 3580528101, 1610345104, 1610339106, 380335103, 4090022101, 3760654101, 3760654101, 1640034102, 10774101, 2011789101, 1640034102, 1670042102, 3870308103, 180874101, 3770087102, 3730886101, 1610339104, 1640011101, 2221725102, 1640011102, 1640013104, 3770087102, 3730305103, 1640047101, 3730305102, 1650040103, 3721762102, 1650303102, 2440417103, 1650303102, 3840352101, 1650003101, 3840352101, 1640705103, 1640312101, 3730032102, 1640047101, 3761317201, 3770111101, 180874101, 1650023101, 3730886101, 1540020103, 3581210105, 1600024102, 870313101, 3781338103, 3710016103, 3650016101, 3670032102, 3980058101, 3781338102, 870313101, 3610332103, 3681682102, 3610332103, 3980376101, 3430536102, 1310049101, 1340041101, 3980376102, 1350462102, 3610018102, 1340041101, 3980533101, 1600004102, 3610018102, 3710023103, 3710023103, 2200005102, 1600900101, 3960058101, 3820037101, 3621391102, 1610028102, 3581210105, 1610028102, 1810578103, 1600900101, 1610339104, 3670435104, 3711055102, 3380326105, 3610004104, 3970090103, 3620015101]"
1836,"[334101, 7399713]","[1370028101, 1370032102, 1370028101]"
1837,"[334102, 7399885]",[1441547101]
1838,"[334102, 7399898]","[1350462102, 261370102, 261370103, 261370103, 1350462103, 1350462103, 1310327102]"
1839,"[334105, 7400083]",[1340660103]
1840,"[334108, 7397790]",[120037102]
1841,"[334110, 7399853]",[1370329101]
1842,"[334113, 7399187]","[1300042102, 1580307101, 1331968102, 1331968101, 1300042101, 1331968101, 1290030102, 1260025101, 61176102, 2250008102, 1300965102, 3960058103, 1650016101, 1650016102, 1650019102, 1300965102, 1580014101, 1580014101, 1650047101, 1580014102, 2320302101, 1580014102, 1650494101, 1650494101, 1650594102, 1580029101, 1580042103, 1580042103, 1261105103, 1381285102, 1640315101, 1580029101, 4761414101, 61176102, 1300027102, 1631207103, 3960058104, 1601464101, 1630019102, 1520001102, 1600007101, 1260025101, 1442408102, 1410997102, 1631268101, 1601464101, 1340017101, 1631268101, 2200314101, 1442408101, 1300027102, 1600024102, 1600007101, 1632208104, 1600007103, 1600007103, 1442408102, 1630019102]"
1843,"[334116, 7391406]",[500668101]
1844,"[334118, 7398203]","[1300010101, 1300043102, 1300025101, 1300024101, 1300025101]"
1845,"[334119, 7400220]",[1450048101]
1846,"[334123, 7398515]",[351234101]
1847,"[334123, 7398583]",[2430005101]
1848,"[334126, 7399914]","[1411903101, 1450041102, 1440015103, 420701102, 1440021102, 1411090101, 1450033102, 1411826102, 1441423101, 1410565103, 1160012101, 1400692101, 1450006102, 1441541102, 1411811102, 1390843101, 1450003101, 1450041105, 1410583102, 1450041104, 1420327103, 1410565103, 1450041103, 1420327103, 1450027103, 1450030101, 1450027104, 1411733101, 1420351102, 1160012101, 1440636101, 1450025103, 1400686104, 1410583104, 1410988101, 1450040103, 1440330101, 1411630101, 1450009101, 1420387101, 1440600101, 420701102, 1450040102, 1440004102, 1410583102, 1440600101, 1421842102, 1401213101, 1440330101, 1450040102, 1450041101, 1410568104, 1410988101, 1450028102, 1421842102, 1441195101, 1410568104, 1441411102, 1400686103, 1440015103, 1450025104, 1450040103, 1400692101, 1401213101, 1401971103, 1450006102, 1411630101, 1420351102, 1450034101, 1440787105, 1450032101, 1420045103, 1450009101, 1440780101, 1450033102, 1411108101, 1440780101, 1450017102, 1441547102, 1441411102, 1400021102, 1420387101, 1441547102, 1410583104, 1350604102, 1450041106, 1510004102, 1510004102, 1520504102, 1520504102, 1520514102, 1522225103, 1522225103, 1530015103, 1530017101, 1530017101, 1530025102, 1530025102, 791816102, 1530039102, 1530039102, 1530044103, 1530044103, 1530044104, 1531904101, 1531904102, 801572102, 120037102, 1550308103, 1510002101, 1510002101, 1501587101, 1501587101, 1211344103, 1310019101, 1211344103, 1211392104, 1211707101, 1211707102, 1220028103, 3650371104, 610335102, 610335102, 2420039101, 1550654101, 1850033101, 1230858101, 1481632101, 1230858101, 1440727103, 1240471101, 1481632101, 2000001104, 1500024102, 1500024102, 1500541102, 1830301102, 1230825103, 90653104, 90607101, 90302101, 1600004102, 1290008102, 1600005101, 1710604101, 1600005101, 3160563101, 1630305101, 1630478102, 1630478102, 1630557101, 1630634102, 1590048102, 32271102, 4100712101, 20019101, 10774101, 1640013104, 1640021102, 10031101, 10031101, 1640705103, 950329101, 950329101, 1650023101, 1631174101, 1210436101, 1590048102, 1581001101, 1560605103, 90045101, 1560605104, 1560605104, 1560624103, 1560624103, 1560627103, 1561524101, 80050102, 1570006102, 1570013103, 4363671101, 1570013103, 1570051102, 1570051102, 1570855102, 1580030101, 1580030101, 1580047101, 3980533101, 1580047101, 1580052102, 1580052102, 1581001101, 3960329101, 1210330103, 1440727103, 1480311101, 1340793102, 1870036101, 1360627102, 1340793101, 2311294102, 1340793101, 531264101, 531264101, 1470814101, 1470814101, 1340660104, 1340400102, 1340312102, 1360627103, 1340302101, 1360627103, 370042103, 1160335104, 1340034101, 1451113102, 371058103, 371058103, 1340021103, 1340018101, 1332258102, 1340793102, 230042103, 230042103, 230672102, 1352432101, 1351942102, 1351942102, 1351318102, 282575101, 1350604102, 1470019104, 511661101, 261323101, 511661101, 2230655103, 1350305102, 1332258101, 1352636102, 1341745101, 1470019104, 1160335104, 1470001102, 1360590103, 1360590104, 1360590104, 230697101, 230697101, 230672102, 530030102, 1360627102, 1341745101, 3550029101, 1332258101, 1451113102, 2880305102, 560978103, 1371388102, 1371388103, 1450562102, 1331487101, 1331411104, 1330736101, 1330423102, 1330423102, 1330422101, 1330422101, 1330417102, 1330417102, 1330417101, 1330417101, 1330045103, 1330045103, 1371428101, 1210330103, 1480045105, 1480045105, 3590023102, 1450583103, 1371057103, 1371122101, 1371035101, 1451113101, 1451053102, 1370042101, 1370042104, 1451052102, 1370042108, 1331487102, 490086103, 1370303102, 490086103, 1371035102, 1352636102, 1371036101, 1450603102, 1371035102, 1331487101, 1371036101]"
1849,"[334128, 7398892]",[1400686101]
1850,"[334131, 7398959]",[1360005101]
1851,"[334133, 7399502]","[1632208102, 1632208102]"
1852,"[334137, 7399165]","[2370013102, 2370013102, 1440744105, 1440744105]"
1853,"[334138, 7399172]",[1650016102]
1854,"[334142, 7399977]",[1450048101]
1855,"[334143, 7397842]",[3761307102]
1856,"[334147, 7379695]","[4231225103, 4220017102, 4220017102, 4560034102, 4481911105, 4580889101, 4580904101, 4580904101, 4581717101, 4581717103, 4590001101, 4590001101, 4590020103, 4590023103, 4590039101, 4590039101, 4590048104, 4590048104, 4590330101, 4590381101, 2782114105, 2782114105, 4590449102, 4590449102, 2851353102, 2850612104, 4580884102, 4460002102, 4580884101, 2770635102, 4481911105, 3280378102, 3010509103, 3010509103, 4503888102, 4550053105, 4560034102, 4562022101, 4580003101, 4580011101, 4590050101, 4580017101, 4580022101, 4580022101, 4580033101, 4580033101, 4580042102, 4580043104, 4580043104, 4580046103, 4580046103, 2770635102]"
1857,"[334164, 7398366]","[1510020101, 1650015105, 4050030101, 3581210103, 4100032102, 1352636104, 1331750102, 1331750102, 4013017102, 1981516102, 3580030102, 91346102, 3711725103, 3711725103, 3730334103, 91346102, 413762102, 3781314103, 3800051102, 3800051102, 3840003102, 4050030102, 1352636104, 3751068102, 3770021102, 4061468101]"
1858,"[334179, 7404645]","[1450037102, 1480732103, 1480681102]"
1859,"[334183, 7397898]",[2110431102]
1860,"[334189, 7399883]","[1350499102, 1470009101, 1350499102, 1470009101, 1352277104, 1352277104, 1350313104, 1350462101, 1350462101, 1350316101, 1340309102, 1631193103, 1450030101, 1632208104, 1450032101, 1450034101, 3430637102, 1450041101, 1631174101, 1450041103, 1450041106, 1371122101, 1470399104, 1450583103, 1631200102, 1631200102, 1450041105, 1450562102, 1340021103, 1470813102, 1220050101, 1220050101, 1480737101, 1480737101, 1480772101, 1480772101, 1560624101, 1560624101, 90653104, 4590534101, 1530509102, 1530506101, 1530506101, 2460961102, 791816102, 1480647101, 1480647101, 1210506103, 1580003101, 211303104, 211303104, 1500894102, 1470814102, 1340309102, 1340302101, 1450028101, 1470813102, 1471147103, 170362102, 1471147103, 1330730101, 1330030101, 1330030101, 1290014101, 1580003101, 170362102, 1450028101, 1500894102, 1411811102, 1442338101, 1411008101, 1411008101, 1440888101, 1411108101, 1411826102, 1442338101, 1441308101, 1411090103, 1441308101, 1410605103, 1440613101, 1450003102, 1411090103, 1450003102, 1440613101]"
1861,"[334190, 7389149]",[1021066101]
1862,"[334216, 7379511]","[4420020102, 4420020103]"
1863,"[334226, 7397811]",[1550020101]
1864,"[334227, 7379517]",[2850408102]
1865,"[334234, 7399808]","[1352624101, 1352624101, 1361046105]"
1866,"[334235, 7399981]",[4901368104]
1867,"[334236, 7399575]","[1310418102, 1600004103]"
1868,"[334242, 7399852]","[1450309102, 1450309102]"
1869,"[334247, 7394987]",[641520102]
1870,"[334248, 7400219]",[310006101]
1871,"[334250, 7399599]",[2830516101]
1872,"[334270, 7401509]",[1441547101]
1873,"[334275, 7399860]",[490779101]
1874,"[334315, 7404550]",[1450037102]
1875,"[334326, 7398348]",[3760036101]
1876,"[334334, 7400085]","[1470026101, 1470026101, 1470026101, 1470026101]"
1877,"[334348, 7398510]",[2310784101]
1878,"[334365, 7400295]",[1750016103]
1879,"[334370, 7399685]",[1600004103]
1880,"[334376, 7394287]",[480659102]
1881,"[334381, 7402375]",[1440787105]
1882,"[334407, 7400580]",[3610461102]
1883,"[334415, 7379559]","[4590354104, 2850451102]"
1884,"[334417, 7394453]",[2611185103]
1885,"[334454, 7394455]","[2330044104, 2720048102, 2200303101]"
1886,"[334475, 7399962]",[1160081101]
1887,"[334491, 7376073]",[4590031102]
1888,"[334496, 7399979]",[1240023104]
1889,"[334503, 7394892]","[200030101, 200030101]"
1890,"[334520, 7393329]","[2600375104, 2600375104]"
1891,"[334522, 7395114]",[380314102]
1892,"[334526, 7396326]",[80574101]
1893,"[334533, 7396006]",[1640706102]
1894,"[334535, 7379128]",[4580884101]
1895,"[334570, 7398650]",[1640315101]
1896,"[334571, 7395190]",[3661677102]
1897,"[334574, 7399958]","[1160081101, 1400686103]"
1898,"[334594, 7389809]","[2400540103, 2400540103]"
1899,"[334609, 7393183]",[2110303101]
1900,"[334666, 7389577]","[2400047101, 2690006102, 492003101, 2500047101, 2410028101, 2400047101, 2280301101, 2501230102, 2510659102, 2540032102, 2540032102, 2501230102, 2510659102, 330059103, 290614102, 590316102, 321830101, 2491027101, 330059103]"
1901,"[334704, 7386274]",[2750718104]
1902,"[334718, 7393188]",[2360503101]
1903,"[334726, 7386983]","[2490529104, 2490529103]"
1904,"[334758, 7386495]","[591638103, 591638103]"
1905,"[334780, 7386426]",[2500468101]
1906,"[334806, 7395997]",[432528103]
1907,"[334848, 7386238]",[2470596103]
1908,"[334853, 7401009]","[1441246101, 1440048103, 1700691103, 1471706102, 1450003101, 1340712103, 1451052101, 1290030102, 1540479101, 1440888101, 1351941102, 1350313104, 1442340101, 1442340101, 282575101, 1340712103, 1340712104, 1451052101, 1441314102, 1450003103, 1450003103, 1471706102, 1531959102, 1340712104, 1441246101, 1440048103, 1441195101]"
1909,"[334857, 7383647]",[2470596106]
1910,"[334860, 7395652]",[1640706102]
1911,"[334880, 7398520]","[1640312102, 1640015102, 1640015102]"
1912,"[334993, 7395226]","[4000016103, 2060690102, 4010039101, 1711659101, 1890023102, 1890023102, 4012971104, 4320034101, 5070516101, 4340342101, 4020053101, 4000354104, 4272007101, 2060310101, 5160051101, 5070516102, 2050399103, 4010039101, 2050345101, 2070031102, 1971061102, 2070311101, 3960028102, 3960026101, 4440011101, 3960008101, 4191336101, 3940044101, 4491096102, 3932269104, 3932269101, 2420753101, 2420753102, 1770994102, 3910326103, 3910326101, 3910053104, 3910053104, 3910050103, 2260050101, 2260060103, 1030372102, 2440417103, 2260616101, 770989102, 3960058101, 3960058104, 3960080101, 3960080101, 4360147101, 1871003101, 1870528102, 2070311103, 51548101, 4363896103, 3990064102, 2070376103, 1330020102, 1330020102, 4363896103, 2070041101, 4370089101, 3980076101, 1730045101, 4400028101, 2410018101, 3970319103, 4400487104, 4401123102, 4401123102, 1870017101, 4410421101, 3970011102, 4370145103, 4400028101, 3990358102, 2001971102, 320666101, 320666101, 2000353103, 2000336103, 2000336103, 2000336101, 2000336101, 2030043103, 2000321101, 4080056102, 4080056102, 2000049102, 4080029102, 2000017101, 4080029101, 4080025102, 4211860102, 2000353103, 2000361101, 490448101, 2000505101, 2010668102, 2010645109, 2010645102, 2010303101, 4220031101, 2001975102, 2001974102, 430856101, 2000011101, 2001974101, 4220089101, 4220089101, 910485102, 1970015101, 2000526102, 2000526102, 2000526101, 2000526101, 430856101, 2292543102, 1970001102, 2291186103, 1980698102, 1970335101, 4240035102, 4250615101, 2290095102, 4060022101, 4080013101, 4271387103, 4080007102, 240043103, 240043103, 4271633102, 4271633102, 4040506102, 4272007101, 2290346101, 4050316101, 1970335101]"
1913,"[335005, 7404856]","[1480637102, 1480311102, 1480637102, 1480311102]"
1914,"[335018, 7382732]",[2470608101]
1915,"[335036, 7399220]",[1400686101]
1916,"[335044, 7395469]","[1830301103, 1830301103]"
1917,"[335055, 7404832]",[1480681102]
1918,"[335060, 7395043]",[1970037101]
