,coord,frequentadores
549,"[337884, 7390022]","[4390042101, 4250582102, 2380715101, 3351809102, 891451101, 4240967101, 4240967101, 4311019101, 4240950103, 4240938101, 2600310103, 2030330101, 470986101, 4221466102, 4221752102, 4180568104, 4181228101, 4390042101, 4191310101, 4390020102, 4191769103, 2470050102, 4200039101, 4200932103, 1450025103, 4200947103, 4380310101, 4210985101, 3970011102, 4220003101, 230037104, 4220006104, 4220011104, 2460958101, 4220032101, 4220087103, 4220653102, 4220764102, 4220777101, 740823101, 4221517102, 4221655101, 4221752101, 4220006104, 4220087103, 4400030103, 4390325101, 4351848103, 860991101, 4351848103, 4290735101, 4351885102, 4290735101, 4350965101, 4290732103, 4311028101, 4370143103, 4290732103, 4351885102, 4290019103, 4281165103, 860991101, 4480930103, 4320022101, 4300306101, 4321865102, 4320898101, 4320022101, 2840030103, 4301202101, 4311028102, 4350038101, 891451101, 4300448101, 4300448101, 601139104, 4330316103, 4300306103, 4300306101, 4300509101, 4440323101, 4311020101, 4420016103, 4420020103, 4420020102, 870057102, 4370110102, 4411203103, 4400496101, 4311019102, 4031285101, 4400015101, 4270636102, 4031285104, 4391208101, 4270039101, 4370110103, 4180540101, 4271328101, 260701101, 4420031102, 4420031102, 4370110102, 4271694102, 4363671101]"
550,"[337893, 7390087]",[2030001102]
551,"[337975, 7395492]","[2030046104, 2030046102, 2030061101]"
552,"[337994, 7389783]","[4380016104, 2771091101, 2520802101, 2771091101, 4320542103, 2520802101, 4360875101, 4360150103, 4373007102, 4321873102, 4373121104, 4321873103, 4380755101, 4380310101, 4370143103, 4380034104, 2610002105, 2550016101, 4320335102, 2550773103, 4380035104, 4363699104, 2560051101, 4373007101, 4380035104, 4370084102, 4350958102, 4040506102, 4373121104, 4320025104, 4320335101, 4420017102, 4300509101, 4311028102, 4421407104, 4180014101, 4421407104, 4300306103, 4221517102, 4310981101, 4320335101, 4430038104, 500341103, 3351809102, 2300019101, 531846103, 4430338104, 4222474103, 4300007101, 3030662101, 831102101, 4180568104, 4191310101, 2470050102, 2410018101, 1450025103, 1981515105, 2370832101, 4400035101, 4310010101, 4310981101, 230977103, 810525102, 4211860102, 4270577101, 2461112103, 2000039102, 4210024101, 550656101]"
553,"[338026, 7420572]","[3610332103, 3610332103, 3580025102, 3580025104, 3600009101, 3600009103, 3610004104, 3430536102]"
554,"[338037, 7392808]",[470486101]
555,"[338125, 7403956]",[3711066103]
556,"[338202, 7397902]",[2260804101]
557,"[338365, 7378990]","[4500038101, 4500009103, 4580841101, 3271239101, 4230704102]"
558,"[338453, 7390875]","[4290016101, 2140529103, 1011348101, 2330042102, 2110003101, 2831196102, 601074101, 2520019101, 471957105, 3070342102, 2580023103, 460301101, 2580021101, 2570628102, 2570628101, 2570628101, 2570626103, 2570043101, 2570043101, 2570037102, 2560042104, 440617104, 2540026103, 440708102, 2580030102, 460679103, 2431877101, 470986101, 2590033101, 2620925102, 2620049103, 2620049103, 2590048101, 2590048102, 2600017101, 2600017103, 470486102, 2610497101, 470994101]"
559,"[338467, 7391138]",[2581342101]
560,"[338589, 7390851]","[471332103, 4311961102, 2000050103, 2580030101, 4290029101]"
561,"[338618, 7390921]",[591059102]
562,"[338725, 7390731]",[2470049102]
563,"[338748, 7390884]",[2650001106]
564,"[338860, 7395641]",[1800329102]
565,"[338936, 7395657]","[4061591104, 3050491103, 2300323101, 2060327102, 2330027101, 1900996104, 3990543104, 3931570101, 2290050102, 2040439102, 2290042101, 2731602101, 2321760103, 2041758102, 3910326101, 1060003101, 4000034101, 1870427102, 2200585102, 1770331101, 2070003101, 2731602102, 2301291101]"
566,"[338970, 7395723]",[481932103]
567,"[338985, 7391601]",[2350006103]
568,"[339074, 7395674]","[2250586102, 3770370101]"
569,"[339143, 7395820]","[3940302101, 3751713102, 3990052101, 3780317102, 4070938104, 3211216101, 1810462101, 1810578103, 3891429101, 2260619102, 3910022101, 4090396102, 4090396102, 2320037102, 3960329103, 3960329101, 1960009204, 3960022104, 1872034101, 3911499102, 2530033104, 413798101, 2290042102, 1900394101, 2292386101, 2300027103, 3940022101, 2270027102, 2050387101, 2270027101, 2050037101, 2030358103, 2050322101, 2030358102, 2001990101, 2030044103, 2001971101, 3990109101, 2010303101, 2050316102, 1451052102]"
570,"[339151, 7395787]","[1611009102, 1661434101, 1870006101, 2321765103, 1860040102, 3940308102, 2300058102, 2300042102, 1670042102, 1730007101, 2300007101, 2010042103, 2290098101, 1870007101, 1850016102, 1850016101, 2290045101, 461482101, 2290042102, 2041758101, 2280736102, 1951516102, 1951547102, 2050037101, 2270036103, 3960329101, 221746103, 1870007104, 2050340101, 2270036103, 2731689102, 2010044104, 3111320101, 2010645109, 1330736101, 3200506102, 2010044104, 3250305102, 3320816104, 3410498102, 2010645102, 3770093101, 1872034101, 3770146102, 3250305102, 3910392101, 2020436102, 2010042104, 1551520101, 1890301101, 3930687105, 450655101, 1870029101, 3993693104, 3930395104, 2530033104, 3930343101, 3930343101, 1870029102, 3930089102, 2580007101, 1870038103, 1411037103, 1870007105, 2021222102, 1160085102, 1980469103, 2060842102, 3980547101, 2070315102, 2050399102, 1990305101, 2050399103, 1990305101, 2070003102, 2050316102, 1770355101, 2050606102, 2180025103, 2070003103, 2101176101, 1710715102, 2050606102, 3990085101, 1980625101, 1970040102, 2070036101, 1980543101, 2050322101, 1741400103, 2070315105, 2101270102, 3990085102, 1740497102, 4010701101, 2230023101, 2000029102, 2181289101, 3970334104, 3970061101, 2050367102, 1990315102, 1991294101, 2220023105, 200915101, 200915101, 2050316101, 3970061101, 2260680103, 2260718102, 3770365101, 3990120101, 2050042101, 2200042103, 3990085103, 2050362102, 4010701101]"
571,"[339164, 7387509]",[4360094101]
572,"[339179, 7387319]",[4373471101]
573,"[339197, 7395744]",[1660027101]
574,"[339437, 7391046]",[2570036102]
575,"[339504, 7396134]",[2330054103]
576,"[339717, 7388320]",[4190018101]
577,"[339759, 7404897]",[3711066103]
578,"[339766, 7382819]",[2630373103]
579,"[339829, 7388074]","[4390308102, 4190017102, 4200039101, 51429101, 4480930103, 1330020102, 4180014101, 4181228101, 4191336101, 4200932103, 4191769103]"
580,"[339847, 7387981]",[4330015101]
581,"[339890, 7387974]","[3930687102, 4180540101, 1330020102, 4250615101, 2551286101, 4370534102, 2550016101]"
582,"[339898, 7387579]",[4190018101]
583,"[339900, 7398323]",[1610046101]
584,"[340003, 7380994]",[4500038104]
585,"[340171, 7393580]",[2200026101]
586,"[340211, 7396033]",[1661856102]
587,"[340225, 7399043]",[1740311103]
588,"[340263, 7395970]","[1550660101, 1900420104, 2170048102, 2200014101, 2210026101, 2000884101]"
589,"[340313, 7396076]","[3060015101, 1980544102, 1021066103, 3163837102, 970110103, 3730350103, 2340013101, 2640882101, 2260804104, 2251831102, 2221725103, 2290053101, 2290374101, 1940327103, 2300477102, 2131727102, 2301294104, 2320020101, 2131720103, 2320302101, 1880627104, 2130027101, 2330015101, 2110799101, 2340012102, 2091500101, 2340052104, 2090039101, 2340323101, 2090036103, 2350024102, 2080810103, 2080034102, 2080020101, 2130015103, 2300026104, 361789102, 1830041102, 1830453101, 1700006101, 211283103, 1711607103, 1692077103]"
590,"[340359, 7382435]",[4482198103]
591,"[340548, 7405083]",[3710023103]
592,"[340600, 7391082]","[2570628102, 2560051101]"
593,"[340691, 7396132]",[2670946101]
594,"[340701, 7391306]",[2570019103]
595,"[340789, 7391114]",[2610497101]
596,"[341149, 7396162]",[2650020101]
597,"[341650, 7378257]",[3050092101]
598,"[341707, 7378354]","[4530015101, 4500038104, 4500038101, 4500009103, 4530303102, 2670891101]"
599,"[341746, 7377439]",[4540089102]
600,"[341765, 7377491]",[4520473102]
601,"[341811, 7397377]",[1740009101]
602,"[341901, 7401415]",[3801229101]
603,"[341902, 7378726]",[4503840106]
604,"[341911, 7375954]","[4301839102, 4370130102]"
605,"[342085, 7398182]","[2251882102, 1800771102, 1980308102, 1710550101, 1920726104]"
606,"[342401, 7396584]","[4210943102, 3660794102, 3660794101, 1771012101, 2290374101, 1701563101]"
607,"[342495, 7386340]","[4271633102, 4350965101, 4330051101]"
608,"[342530, 7396577]","[2650566102, 2651836101, 2300356101, 1700668101, 2580007101, 1870038105, 2140038103, 1770441102, 1760949101, 1760520102, 2690824101, 2100019102, 2640017101, 2670607103, 2320042101, 1710715102, 1960732102, 2330037102, 1700006101, 2330037101, 2292388105, 1950013103, 2200005102, 1560015101, 3721091101, 1700025101, 2330047101, 2020052101, 1771629101, 2330037101]"
609,"[342590, 7386448]","[4311961102, 4270636102, 4271387103, 3770473104]"
610,"[343043, 7404811]",[1990444101]
611,"[343074, 7384803]",[4421407101]
612,"[343229, 7384920]",[5000008102]
613,"[343275, 7384959]","[4270039101, 740823101, 870057102]"
614,"[343578, 7389381]",[2580021201]
615,"[343645, 7381625]",[2471158104]
616,"[343788, 7396776]","[2250008102, 2260595102, 2220013103, 1711607103, 1840457101, 2261139103, 1720016101, 2000056102, 1800775101, 2140529103, 2151392103, 2150615101, 1711387102, 2141161101, 3200370101]"
617,"[343859, 7383691]","[4500109101, 4500109101]"
618,"[343885, 7396844]","[2200018203, 1811007102, 1730762104, 1800045104]"
619,"[344063, 7383384]","[4550505101, 2600310103, 2380715101, 4321873103, 4321873102, 4440323102, 4301839102, 2350018102, 4580841101, 4370130102, 4240701103]"
620,"[344123, 7383421]","[4280342101, 4311020101, 4280306101]"
621,"[344137, 7382523]",[2850451102]
622,"[344168, 7383439]","[4240022101, 4220764102, 4380016102, 4420020102, 4221655101, 550656101, 4221752101, 4491096102, 2340559101, 4380018102, 4420020103, 4220003101, 4220777101, 2370832101, 260701101, 4220011104, 4221466102, 4221752102, 4220032101, 2340039103, 2340559101, 4390049104, 4372927103, 330330101, 4240938101, 4330316103, 4330051101, 4320542103, 4320335102, 4320034101, 4360115102, 4320025104, 4311028101, 230037104, 4301215102, 4280049103, 4300014102, 4300014101, 4281165103, 4320022103, 4030308102, 4241837101, 4030359101, 4240035102, 531846103]"
623,"[344168, 7386122]",[230977103]
624,"[344275, 7383526]","[4290019103, 4290039101, 1740483103, 2300004101, 4370355101, 4410027102, 2041758103, 4320898101, 4330027101, 4340005102, 4410012102, 4340342101, 2661046101, 4360074103, 4380311101, 2310014102]"
625,"[344281, 7403073]",[420028101]
626,"[344370, 7382356]",[4340548101]
627,"[344457, 7393967]",[2330033101]
628,"[344696, 7403675]",[3730889104]
629,"[344718, 7400496]","[1770994102, 1750041103, 1870030102, 1750041104]"
630,"[344892, 7403740]",[3711055102]
631,"[344971, 7394436]",[2630009102]
632,"[344977, 7390981]",[2220018103]
633,"[345097, 7397133]",[3120028104]
634,"[345159, 7397058]","[1740028101, 2690824103, 1801143101, 1831626101, 1740497102, 1720027103, 1811176101, 1741426102, 2211789101, 1800788102, 2870336103, 1750303101, 1720031103, 2150625102, 2150004103, 2150004103, 1350316101, 1740009102, 2580030102, 1720006102]"
635,"[345447, 7393820]",[4271361101]
636,"[345590, 7398192]","[1740311103, 1740394101]"
637,"[345717, 7398297]",[1811176101]
638,"[345748, 7381014]",[4330021102]
639,"[345872, 7377969]",[4330021102]
640,"[346367, 7397097]",[2141161101]
641,"[346509, 7378252]",[4330027101]
642,"[346510, 7393037]","[2320302102, 2200001101]"
643,"[346661, 7387670]","[2310014103, 2310014102]"
644,"[346694, 7389967]",[2250058101]
645,"[346719, 7396914]","[410429102, 1820397101, 2270049101, 1830301102, 410429101, 1730042101, 1730007101, 1740483103, 1741434101, 3000482102, 1730043101]"
646,"[346779, 7396932]",[2171437102]
647,"[346790, 7396999]","[1740013101, 1830017101, 2170028101]"
648,"[346806, 7387655]",[2641732102]
649,"[346881, 7387695]","[2620876101, 2630041102, 2620019101, 2320320102, 2220018103]"
650,"[347328, 7407802]",[3800030101]
651,"[347774, 7394405]",[2000042102]
652,"[347983, 7399540]",[2050041102]
653,"[347994, 7395483]",[2180463101]
654,"[348068, 7390258]",[2330009103]
655,"[348169, 7382851]","[4311019101, 4311019102]"
656,"[348450, 7395810]",[2191161103]
657,"[348515, 7395856]","[1850823101, 1861287101, 1930047104, 1940376101, 1930015102, 1930011104, 1840301102, 1920047102, 1380783102, 1941008103, 1930942104, 1930947101, 1930946102, 1950447101, 1940356101, 1840006102, 1840006101, 2270319104, 1940333102, 1940376103, 1830453101, 450603102, 1700668101, 1840010103, 1830041102, 1840019102, 1930963102, 1860308102, 1860481101, 1940327103, 450655101, 1960047101, 2170048102, 1861288101, 1870007105, 2201130102, 2180025103, 2180454102, 2200585102, 2160333101, 2180511101, 1870007104, 2200545101, 2200042103, 2180855101, 2190019103, 1920726104, 1870007101, 2180599102, 2210041102, 2171435101, 1960047106, 1360003101, 2210555102, 2220010101, 2160038101, 2520040101, 1861287102]"
658,"[348635, 7395968]","[3050031102, 1881354101, 1881345101, 1880627104, 880015101, 1861303102, 1850016102, 1860018102, 1940341101, 2210305101, 1850033101, 2210458101, 1850016101, 1940341103]"
659,"[348639, 7402008]","[2101270102, 1870020101, 3730889104, 1870528102, 1870029101, 2000068103, 3800313101, 1810462101]"
660,"[348664, 7408780]",[1240040101]
661,"[348718, 7395788]",[2031783103]
662,"[348915, 7387915]",[2630373103]
663,"[349308, 7398416]",[1950443102]
664,"[349354, 7387788]",[1740485101]
665,"[349363, 7387838]","[2330045102, 4360074103]"
666,"[349399, 7388087]",[2630009102]
667,"[349402, 7387818]","[2200001101, 4290016101, 2620019101, 4290029101, 2340027101, 2340039103, 4370520102, 2330037102, 2340012103, 2330027101, 2661046101, 2300004101, 2320320102, 4240701103, 2310014102, 2310014102, 2310014103, 2330340101, 2670891101]"
668,"[349403, 7387831]",[2350018102]
669,"[349427, 7388038]",[2670010103]
670,"[349432, 7388029]",[2340052104]
671,"[349508, 7406020]",[3820456101]
672,"[349584, 7394041]",[2200014101]
673,"[349862, 7395709]","[870099103, 1960009204, 4010119101, 3150022101, 3940308102, 3940046106, 4241837101, 1960011101, 1870427103, 4061453101, 2290018103, 1890588103, 2290120101, 2010409101, 4070320101, 1870427102, 4070320101, 1870344101, 2290108103, 4000048104]"
674,"[349868, 7395681]","[2230024101, 1950013103, 2311304101, 2221725103, 1890016101, 2230023101, 3970493102, 2030419102, 2220013103, 2230655103, 3940046106, 2340446102, 1890301101, 2371309101, 1900420104, 3891429101, 1900991101, 620684102, 2330049101, 1080837101, 2230686102, 630881101, 2330046102, 2320047101, 2820315101, 1891699101, 2200314101, 3930756103, 3932318101, 2321760103, 2321044103, 2320342101, 2050044102, 2371309102, 2031774102, 4060038103, 1991151102, 1400690101, 2020436102, 1960732102, 2300026104, 1960006104, 2020052101, 4041616101, 2270319104, 1951516102, 200332102, 1950533102, 2021228103, 1980533103, 181215101, 3940961101, 4040017102, 2280772102, 1980544102, 2290374101, 4120347101, 181215102, 2290115103, 2290115101, 2290053101, 2290073103, 1980533105, 2311294102, 2251785101, 3940311102, 2260595102, 1960323101, 2300044103, 3930053101, 2251831102, 671123103, 2260060103, 2260701102, 4051247103, 2030365101, 2260761102, 1940034101, 2260804104, 2261139103, 2030382103, 1960695101, 2260045102]"
675,"[350024, 7395638]","[1890009101, 2030059105, 2031783103, 2030046104, 2030046102, 2030034101, 2030015103]"
676,"[350026, 7389188]",[2320009101]
677,"[350028, 7395646]","[1880031101, 2080034102, 2050053101, 1950443101, 1870038105, 1650003101, 2300543101, 2050042101, 4000115103, 2270310102, 2020431101, 2301307101, 3940961101, 1951401102, 1950474102, 1950448101, 1840010103, 2010325102, 1950012102, 1351318102, 2251882102, 2260804101, 2310060101, 1900028106, 1900996104, 4000363102, 2040032103, 2170753103, 1890900101, 2320006101, 4000363103, 2791909101, 2310326101, 2230310103, 1900028101]"
678,"[350236, 7396441]",[1941002101]
679,"[350344, 7389595]",[2640017101]
680,"[350517, 7389426]",[2641732102]
681,"[350641, 7409863]",[3820456101]
682,"[350895, 7395292]",[2250058101]
683,"[351033, 7381714]","[4370030104, 4360875101, 4360150103, 4360115102, 4350038101, 4370084102, 4370089101, 4390308102, 4390049104, 4370110103, 4380311101, 4370355101, 4391216102, 4380755101, 4372927103, 4380016104, 4390020102]"
684,"[351075, 7381944]",[4373471101]
685,"[351103, 7381810]","[4550505101, 4391216101, 4390325101, 4391208101, 4391216102, 4340546103, 4380034104, 4380018102, 4380016102, 4020013103, 4373033101, 4373007102, 4370534102, 4370349102]"
686,"[351393, 7396143]",[1941002101]
687,"[351424, 7396123]",[1940333101]
688,"[351633, 7396496]",[2260718102]
689,"[352168, 7389915]",[2320015102]
690,"[352210, 7395767]","[1921372101, 2270319101, 1901630103, 2270400104, 2320037101, 2270030101, 2320043102, 2260680103, 281714101, 1900394101]"
691,"[352500, 7384460]",[4370520102]
692,"[352554, 7386131]","[2340012103, 2340012102]"
693,"[352587, 7401453]","[1870017101, 3450306101, 3770093101, 1960022102, 1870030102, 1991294101]"
694,"[352619, 7401092]",[1870006101]
695,"[352669, 7389905]",[2300027104]
696,"[352699, 7401241]",[3770365101]
697,"[352797, 7401388]",[1960010102]
698,"[353477, 7401336]","[2010668102, 2050079101]"
699,"[353533, 7389711]",[2320302102]
700,"[353849, 7395961]","[2260680103, 2270030102]"
701,"[353861, 7396076]","[2300034101, 2030419102, 2300007101, 2030358103, 2030358102, 2030336101, 2030330101]"
702,"[353867, 7396026]",[2030044101]
703,"[354128, 7408707]",[3761307102]
704,"[354327, 7403865]",[1990444101]
705,"[354896, 7401231]",[3931570101]
706,"[354969, 7401083]",[2010042103]
707,"[354991, 7407908]",[3773127103]
708,"[355061, 7401088]","[2010645109, 2010645102]"
709,"[355076, 7401088]",[2010042104]
710,"[355408, 7395701]","[2270316102, 2280892103, 2290462101, 4031226102, 2040053102, 2040397102, 2041758103, 2041758102, 2041758101, 2041750101, 2041689102, 2040611101, 2040439102, 2301307101, 4190017102, 2040313102, 4031226101, 2040042101, 2040036101, 2010010104, 2320037102, 2250586102, 2310020101, 2040365103]"
711,"[355506, 7395748]","[211196101, 1960024101, 2300027103, 2020009101, 2290095101, 2290075101, 2290042101, 2280772102, 2280752102, 2280736102, 2280350102, 2280032101, 2280018101, 2280011101, 2271190102, 2271190101, 2270352101, 2270316103, 2270044103, 2270043102, 2270027101, 2290095102, 4010033101, 2290098104, 2290361104, 3930687102, 2020004102, 4051247103, 3930332101, 3990063102, 3911499102, 3910326101, 2301304101, 2300320103, 2300058102, 2300044103, 2300042102, 4141315201, 2292543102, 2291186103, 2290819108, 2290819107, 2290346103, 2270017101, 2300018104, 3940049101, 2020036101, 2250614101, 2020899101, 2021222101, 2021222102, 2040011201, 2040303101]"
712,"[355645, 7377012]","[4430038104, 4430338104, 4340302103, 4340302102, 4340302101, 4020053101, 4030359101]"
713,"[355661, 7380927]",[4391216101]
714,"[355676, 7376903]","[4030308102, 4031285104, 4421407101, 4420017103, 4420017102, 4420016103, 4410027102, 4410027101, 4410027101, 4410014103, 4400496101, 4400487104, 4400016101, 4400015101, 4031285101, 4330316103, 4340548101, 4421381104, 4020013103]"
715,"[356086, 7395668]",[2250617102]
716,"[356281, 7407158]",[3980551101]
717,"[356474, 7391187]","[2301291101, 2290860101, 2300027104, 2301307101, 1980533104, 2300356101, 2300323101, 2290066104, 2300052101, 2300477102]"
718,"[356805, 7401106]","[2060327102, 2060389102, 2060672103, 2050058102, 3770370101, 2060842102, 3770117101, 2050399103, 3770473104, 2070036101, 2070376103, 3990012101, 2060690102, 2050399102, 2060672104, 3990123101, 2050345101, 2050053101, 2050336103, 2050041102, 2050006102, 2050380102, 2050079102, 2000039102, 2050316101]"
719,"[357030, 7401169]",[362561101]
720,"[357172, 7396701]","[2050334105, 2050334106]"
721,"[357382, 7400690]",[2000068101]
722,"[357474, 7400717]",[2250617102]
723,"[357572, 7404514]",[3980013101]
724,"[358169, 7373505]","[4430009102, 440708102, 4340302101, 4340546103, 4340302103, 4440323102, 4340302102, 4340005102, 4440323101, 4440011101]"
725,"[358471, 7402122]",[2070315105]
726,"[358526, 7402127]","[3960017103, 3960021101, 3960021104, 3960022104, 2070003103, 2070315102, 2070003101, 2070003102, 2050340101]"
727,"[358808, 7394436]","[3930034101, 3930089102]"
728,"[359831, 7395559]",[3910023101]
729,"[360289, 7402771]","[3970319103, 3970011102, 3960028102, 3993693104]"
730,"[360358, 7395960]","[3930619101, 3930756103, 3932269101, 3910427103, 3930041104, 3932223101, 1960024101, 3930339102, 2040036101, 3930687105, 3932269104, 3932175105]"
731,"[360396, 7402751]",[3993741102]
732,"[362191, 7400534]",[3960058101]
733,"[362319, 7402077]","[3990358102, 3970493102, 3970334104, 3990064102, 3990109101, 3960329103, 3980076101, 1960022102]"
734,"[362879, 7397689]","[3940046103, 3940044101, 3940961101, 3940959101, 3950007101, 3940308101, 3940003101, 3950054101, 3940005102, 3940306104, 3940016101, 3940022101, 3940016101, 3940961101]"
735,"[362914, 7404162]",[3990012101]
736,"[363660, 7397772]",[4003602102]
737,"[363950, 7397690]",[3910305105]
738,"[364666, 7412150]",[3870726101]
739,"[365126, 7407426]",[3980031101]
740,"[365345, 7411373]",[3870014101]
741,"[366552, 7396746]","[4000048104, 3990120101, 4000354104, 4010053101, 3990063102, 3990115101, 3940306104, 4010318101, 3990104104, 4010702102, 3990085103, 3990085101, 3990120102, 4030345103, 3990085102, 780019102, 4003602102, 4090994101, 3990319103, 3990543104, 4090316101, 3990052101, 4000072101, 4090335103, 4000094102, 4000102102, 4000068101, 3990011102, 4090355101, 3990042102, 4090372101, 4090897101, 4090994102, 3990420104]"
742,"[366676, 7396809]","[4000016103, 4000073101, 4000301102, 4000055103, 4000073102, 4010029101, 4000034101, 4000053103, 4000363103, 4000115103, 4000363102, 4000032104, 4000074101, 4000050101, 4020005102, 4020053101, 4050395106, 4050395106, 4090335101, 3980566103, 4010033101]"
743,"[371570, 7395873]","[4130013102, 4080025102, 4080025101, 4080015101, 4080004102]"
744,"[375014, 7396632]","[4040027101, 4040027102]"
745,"[377639, 7398201]","[4141315201, 4110014102, 4072292103]"
746,"[377664, 7398033]","[4060030102, 4040033101, 4040017102, 4040506102]"
747,"[377972, 7398515]",[4090335101]
748,"[378670, 7398339]",[1510020101]
749,"[379049, 7398854]","[4041616101, 4120347101]"
750,"[379132, 7398940]","[4061591104, 4060022101, 4120344104, 4160755101]"
751,"[379271, 7399061]",[4061468101]
