,coord,frequentadores
6965,"[347557, 7387981]","[2630049103, 2630049104]"
6966,"[347565, 7400977]","[1740015103, 1740015103]"
6967,"[347577, 7389942]","[2650043103, 2650043103]"
6968,"[347578, 7401532]","[1800035104, 1800035104, 1800779103, 1800779103]"
6969,"[347581, 7374846]","[4331413104, 4330018103, 4331413104, 4331413104, 4330018103, 4331413104]"
6970,"[347583, 7396863]","[2171627104, 2171627104]"
6971,"[347585, 7396917]","[1740007104, 1740007104]"
6972,"[347585, 7409207]","[3730032103, 3801846103, 3730323104, 3730334104, 3730334104, 3801160107, 3801846103, 3730878105, 3730878105, 3730878105, 3730032103, 3800324103, 3800324103, 3730878105, 3730323104, 3801160107]"
6973,"[347593, 7400398]","[1800011105, 1740032103, 1800011105, 1740032103]"
6974,"[347599, 7401948]","[1800042102, 1800042102]"
6975,"[347604, 7388112]","[2630049106, 2630049106, 2630025104, 2630025104, 2640656104, 2640656104]"
6976,"[347610, 7396082]","[2181294103, 2181294103]"
6977,"[347621, 7394261]","[2200023103, 2200023103]"
6978,"[347629, 7395602]","[2180038102, 2180038102]"
6979,"[347668, 7388557]","[2650017106, 2650017106]"
6980,"[347682, 7392193]","[2210548103, 2210548103, 2210548103, 2210548103, 2210548103, 2210548103]"
6981,"[347687, 7395077]","[2180357104, 2180357104]"
6982,"[347689, 7393283]","[451166104, 451166104, 2070347104, 2070347104]"
6983,"[347716, 7397813]",[1820050104]
6984,"[347729, 7409833]",[3820056102]
6985,"[347734, 7394225]",[2250617103]
6986,"[347737, 7378078]","[4280990104, 4280990104]"
6987,"[347737, 7399528]","[2580030102, 2580030102]"
6988,"[347740, 7397971]","[1730043103, 1730043103]"
6989,"[347742, 7399502]","[1820048104, 1820046102, 1950020103, 1820046102, 1820046102, 1820040103, 1950020103, 1950020103]"
6990,"[347752, 7390580]","[2650432103, 2650432103, 2650432102, 2650432102, 2650432102, 2220002103, 2650432103, 2650432103, 2220002102, 2220002102, 2220002102, 2220002102, 2220002103]"
6991,"[347818, 7381166]","[4310020103, 4310020103, 4310020103]"
6992,"[347818, 7399167]","[1830043105, 1830043105]"
6993,"[347821, 7385446]","[4290003103, 4290003103, 4290027103, 4290027103]"
6994,"[347825, 7385121]","[2630005102, 2630005102, 2630005103, 2630005103]"
6995,"[347827, 7387912]","[2630909102, 2630909102]"
6996,"[347827, 7396723]","[1730045103, 1730045103, 1730045103, 1730005104, 1730005104, 1730005104, 1730005104, 1730045103]"
6997,"[347829, 7392824]","[2190006103, 2190006103]"
6998,"[347830, 7385409]","[4290011103, 4290011103]"
6999,"[347847, 7384438]","[4430029103, 4290395106, 4290395106, 4290395105, 4290395105, 4430029103]"
7000,"[347858, 7396808]","[1730759104, 1730759104, 1730759103, 1730759103]"
7001,"[347863, 7395883]","[2071149103, 2180511102, 2180511102]"
7002,"[347874, 7389843]","[2650012106, 2650023102, 2650023102, 2650012106, 2650012106, 2650012106, 2650012106, 2650012106]"
7003,"[347890, 7402097]","[1800766103, 1800766103]"
7004,"[347908, 7389297]","[2640038105, 2640038105, 2640680104, 2650319103, 2640680104, 2650319103, 2650319103, 2650319103]"
7005,"[347909, 7395881]","[1691056104, 1691056103, 2031783103, 2031783103, 1691056103, 1691056104]"
7006,"[347911, 7402083]","[1800001104, 1800001104]"
7007,"[347928, 7382943]",[4370306102]
7008,"[347933, 7388670]","[2641700102, 2641700102]"
7009,"[347937, 7383207]","[4300002103, 4300002103]"
7010,"[347937, 7398570]","[1830866102, 1830866102]"
7011,"[347949, 7387745]","[2630306103, 2630009103, 2630009103, 2630306103, 2630306104, 2630306104, 2630306105, 2630306105, 2630909104, 2630909104]"
7012,"[347961, 7388730]","[2640038103, 2650463102, 2640018105, 2640018105, 2650463102, 2640018105, 2640018105, 2640038103, 2650463102, 2650463103, 2650463102, 2650463103]"
7013,"[347963, 7399001]","[1840464104, 1840464105, 1840464105, 1840464104]"
7014,"[347966, 7400299]","[1810333104, 1810333104]"
7015,"[347969, 7389972]","[2640656103, 2640656103]"
7016,"[347975, 7396882]","[2170020103, 2170020103]"
7017,"[347986, 7393471]","[1610324103, 1610324103]"
7018,"[348031, 7401527]","[1801143104, 1801143104, 1801143104]"
7019,"[348041, 7398358]","[1820337103, 1820337103]"
7020,"[348044, 7394280]",[2210035104]
7021,"[348051, 7398582]","[2171492103, 2171492103]"
7022,"[348054, 7398355]","[1820337102, 1820337102]"
7023,"[348063, 7402076]","[1800339102, 1800339102]"
7024,"[348073, 7395706]","[2180357105, 2180357105]"
7025,"[348074, 7390762]","[2661036104, 2661036104, 2661036102, 2661032103, 2661032103, 2661032104, 2661032104, 2661036102]"
7026,"[348075, 7390762]",[2660013104]
7027,"[348101, 7393359]","[2190010104, 2190010104]"
7028,"[348113, 7397930]","[1830014105, 1830014105]"
7029,"[348126, 7397779]","[1880573103, 1880573104, 1880573103, 1880573104]"
7030,"[348131, 7398684]","[1820027103, 1820027103]"
7031,"[348136, 7397362]","[2170028102, 2170028102, 2170479102, 2170479102, 1831599104, 1831599104, 1831599103, 1831599103]"
7032,"[348138, 7387797]","[2630033102, 2630033102]"
7033,"[348139, 7387788]","[2630033106, 2630033103, 2630033103, 2630033106]"
7034,"[348173, 7389919]","[2650695102, 2650695101, 2650695102]"
7035,"[348176, 7389367]","[2640038104, 2650452104, 2650452103, 2650452104, 2650452103, 2640038104]"
7036,"[348189, 7394516]","[2180001104, 2180001104]"
7037,"[348196, 7397840]","[1830803103, 1830803103]"
7038,"[348238, 7394535]","[2190016102, 2190016102]"
7039,"[348239, 7386444]","[2340049104, 2340049104, 4290011104, 4290011104]"
7040,"[348241, 7393392]","[2200545103, 2200545103, 2210311103, 2200545104, 2200545104, 2201130103, 2210311103, 2201130103]"
7041,"[348247, 7394231]","[2191342105, 2191342105]"
7042,"[348252, 7389702]","[2301325101, 2301325101, 2301325101, 2301325101]"
7043,"[348269, 7380987]","[4310314103, 4310331103, 4310314103]"
7044,"[348274, 7387969]","[2340330103, 2340330103, 2310325103, 2310325103, 2320038103, 2320038103]"
7045,"[348276, 7387965]","[2310326103, 2310326103]"
7046,"[348279, 7397530]","[2170004108, 2170004108]"
7047,"[348283, 7397409]","[1730003103, 1730001103, 1730001103, 2170306103, 1730003103, 2170306103]"
7048,"[348324, 7387942]","[2630908104, 2630908104, 2630908104]"
7049,"[348325, 7387912]","[2610019101, 2610019101, 2671166102, 2671166102, 2320328104, 2320328104]"
7050,"[348329, 7390204]","[4390042103, 4390042103, 4390042103, 4390042103]"
7051,"[348331, 7389568]","[2660029103, 2660029103, 2350008102, 2350008102, 2350008102]"
7052,"[348335, 7390199]","[2651590103, 2651590103, 2651590102, 2651590102]"
7053,"[348336, 7426033]","[3580025104, 3610005103, 3610445104, 3610445104, 3580025104, 3610445104, 3610445104, 3610445103, 3610437104, 3610005103, 3610445103, 3610445103, 3610445103, 3610437105, 3580025104, 3610437103]"
7054,"[348353, 7401509]","[1810462103, 1810462103, 1810462103, 1810462103]"
7055,"[348366, 7389518]","[2670327104, 2670327104]"
7056,"[348380, 7387080]","[2630028103, 2630028103, 2630028104, 2630028104]"
7057,"[348394, 7395682]","[2201806105, 2201806105, 2201806105, 2260778103, 2260778103, 2201806105]"
7058,"[348415, 7400007]","[1810041104, 1810041104]"
7059,"[348428, 7375111]","[4331476103, 4331476102]"
7060,"[348444, 7400906]",[1810333105]
7061,"[348459, 7389373]","[2650020101, 2650020101, 2650020101, 2650020101, 2650020101]"
7062,"[348464, 7393420]","[2200303204, 2200303204]"
7063,"[348495, 7381560]","[4310052105, 4310052105]"
7064,"[348498, 7381563]","[540115103, 540115103]"
7065,"[348509, 7399545]","[140016104, 140016104, 140016104]"
7066,"[348532, 7392338]","[2220018102, 2220018102, 2220018102, 2220018102]"
7067,"[348570, 7396366]","[2170032101, 2170032101, 2170032101]"
7068,"[348577, 7398204]","[1830016102, 1830016102]"
7069,"[348583, 7390353]","[2660309105, 2660698104, 2660006103, 2660309105, 2660698104, 2660006103, 2660002103, 2660002103, 2660001103, 2640713102, 2650012103, 2660309105, 2650012103]"
7070,"[348584, 7395675]","[2170494102, 2170494102, 2170494102, 2170494102, 2170494102, 2170494102]"
7071,"[348591, 7395705]","[2180039103, 2181300103, 2180039103, 2181300103]"
7072,"[348596, 7381354]","[4310052106, 4310052106, 4310052106, 4310052106]"
7073,"[348629, 7401939]","[1810054104, 1800305103, 1800305103, 413798103, 413798103, 1810002105, 1810002105, 1810002105, 1810002105, 1810054103, 1810458103, 1810054103, 1810458103, 1810054103, 1810054104, 413798103, 1810054103, 413798103]"
7074,"[348630, 7393074]",[2200001105]
7075,"[348641, 7400440]","[1860040103, 1860040103]"
7076,"[348648, 7386732]","[2630908102, 2630908102]"
7077,"[348669, 7392513]","[2210305103, 2210305103]"
7078,"[348670, 7394631]","[2181686105, 2181686105, 2181686104, 2181686104]"
7079,"[348687, 7399683]","[1810052103, 1810052103, 1811007103, 1811007103]"
7080,"[348691, 7401406]","[1870072107, 1870072107]"
7081,"[348696, 7401337]","[1800781102, 1800781102]"
7082,"[348713, 7401326]","[1800001103, 1800001103]"
7083,"[348734, 7394684]","[1810035102, 1810035102, 2180001103, 2180001103, 1850303102, 1850303102]"
7084,"[348755, 7387770]","[2640410105, 2640410105]"
7085,"[348761, 7389141]","[2640305104, 2640305104, 2640305103]"
7086,"[348763, 7386495]","[4350020105, 4350020105]"
7087,"[348781, 7378355]","[4350006103, 4350006103]"
7088,"[348799, 7392738]",[2210305104]
7089,"[348800, 7397740]","[1831152102, 1831152103, 1831152103, 1830453103, 1831152102, 1830801102, 1830801102, 1830453103]"
7090,"[348803, 7396361]","[1160019107, 1160019107]"
7091,"[348810, 7397725]","[1931454102, 1931454102]"
7092,"[348810, 7400492]","[1801655103, 1801655103]"
7093,"[348811, 7389559]","[2650012105, 2650012104]"
7094,"[348822, 7394668]","[2180528104, 1950028103, 1880657103, 2180528104, 1950028103]"
7095,"[348824, 7396257]","[2170307108, 2170307108, 2170307107, 2170307101, 2170307101, 2170307101, 2170307101, 2170305102, 2170305102, 2170307107]"
7096,"[348827, 7400031]","[1810458107, 1810458107, 1810458108, 1810458108]"
7097,"[348830, 7400409]","[1861288103, 1810462104, 1861288103, 1810462104]"
7098,"[348836, 7405613]","[3640565103, 3640565103]"
7099,"[348840, 7374609]","[4400456105, 4400456105]"
7100,"[348841, 7394609]","[510313103, 511195104, 510313103, 511195104, 2181305103, 2181305103, 2181305103]"
7101,"[348861, 7397499]","[1830014103, 1830014103]"
7102,"[348868, 7398559]","[3361564103, 3361564103]"
7103,"[348869, 7401976]","[1800937103, 1800937103, 1800937103, 1800937103]"
7104,"[348873, 7400996]","[1810578105, 1810578105]"
7105,"[348886, 7396110]","[2170307103, 2170494103, 2170307103, 2170494103]"
7106,"[348917, 7392705]","[2200545105, 2220316104, 2220316104, 2220316103, 2220316103]"
7107,"[348918, 7391835]",[2220007103]
7108,"[348941, 7393274]","[2201797104, 2201797104]"
7109,"[348945, 7395576]","[2181289103, 2181289103, 2181686103, 2181686103, 2200303203, 2200303203, 2200303104, 2200303104]"
7110,"[348955, 7397449]","[2170004110, 1931451103, 1931451103]"
7111,"[348957, 7400769]","[1810052102, 1810052102]"
7112,"[348958, 7401593]","[1872030101, 1872030101]"
7113,"[348995, 7381988]","[4350036103, 4350036103]"
7114,"[349011, 7395039]","[2180528103, 2180016102, 2180016102, 2180528103]"
7115,"[349011, 7397220]","[2171448103, 2170626103, 2170626103, 2171448103, 1921315104, 1921315104]"
7116,"[349015, 7394477]",[2230637104]
7117,"[349016, 7394512]","[2140045102, 2140045102]"
7118,"[349055, 7405755]","[3640073103, 3640073103, 3640019104, 3640019104]"
7119,"[349067, 7400369]","[1810333103, 1810333103]"
7120,"[349078, 7400245]","[1840457103, 1801143103, 1840457103, 1840457103, 1801143103, 1840457103]"
7121,"[349084, 7397076]","[2170036104, 2170036104, 2170036104, 2170036104]"
7122,"[349098, 7400217]","[1811084103, 1801410105, 1811084103, 1801410105]"
7123,"[349101, 7387042]","[2630314102, 2630314102, 2630908103, 2630908103, 2630314102]"
7124,"[349124, 7396380]","[2170306104, 2170494104, 2170306104, 2170306105, 2170004105, 2170004105, 2170306105, 2170519104, 2170519104, 2170494104]"
7125,"[349130, 7401706]","[1810578104, 1810578104]"
7126,"[349159, 7411244]","[3820547102, 3820547102]"
7127,"[349169, 7396311]","[2180555103, 2180555103]"
7128,"[349182, 7398383]","[1830014104, 1830014104]"
7129,"[349190, 7389798]","[2660309103, 2660309104, 2660309104, 2660309103]"
7130,"[349194, 7385751]","[4350310103, 2350050103, 2350050103, 4350310103]"
7131,"[349194, 7389803]","[2310305105, 2650457102, 2310305105, 2310305105, 2650457102]"
7132,"[349195, 7405859]","[3780366104, 3780366104]"
7133,"[349204, 7398331]","[1930302103, 1930302104, 1930302104, 1930302103]"
7134,"[349214, 7392556]",[2200001106]
7135,"[349227, 7388387]","[2640343103, 2640343103]"
7136,"[349230, 7411250]","[3820003104, 3820003104]"
7137,"[349254, 7381910]","[4351958102, 4351958102]"
7138,"[349260, 7400183]","[1810569102, 1810569102]"
7139,"[349275, 7396708]",[2170307106]
7140,"[349280, 7400177]","[1850015103, 1840016103, 1840016103, 1850015103]"
7141,"[349293, 7388575]","[2640311104, 2640311104, 2640311104, 2640311103, 2640311104, 2640327104, 2640327104, 2640311103, 2640311104, 2640311104]"
7142,"[349293, 7396735]",[2170307105]
7143,"[349293, 7396737]","[1920727103, 1920727103]"
7144,"[349294, 7394415]","[2200018103, 2200018103]"
7145,"[349302, 7396747]","[2170490103, 2170022102, 2170022102, 2170022102, 2170022102, 2170004107, 2170004107, 2170004107, 2170004107, 2170004106, 2170004106, 2170004106, 2170004106, 2170022102, 2170022102]"
7146,"[349314, 7393783]","[1880627103, 1880627103]"
7147,"[349318, 7398600]","[1841434103, 1841434103]"
7148,"[349325, 7374665]","[4400456104, 4400456104, 4400456103, 4330008103, 4330008103, 4400456103]"
7149,"[349337, 7399025]","[1840032104, 1840032104]"
7150,"[349363, 7398059]","[1720485104, 1980049101, 1980049101, 3820365101, 2171437101, 3820365101, 2171437101, 2171437101, 1720485104, 3820365101, 3820365101, 3820365101, 2270319104, 2270319104, 1820050102]"
7151,"[349364, 7389162]","[2670037103, 2670037103]"
7152,"[349369, 7389171]","[2651591102, 2651591102]"
7153,"[349370, 7398022]","[1801418102, 1801418102]"
7154,"[349372, 7396979]","[2170022103, 2170022103, 1730001104, 2170022103, 2170022103, 1730001104, 1730001104, 1730001104, 2170022103, 2170022103]"
7155,"[349418, 7397789]","[1800013104, 1800013104, 2041863103, 1840038102, 1840038102, 1850029103, 2070323103, 2041863103, 1850029103, 2070323103]"
7156,"[349420, 7398955]","[1841412103, 1841412103]"
7157,"[349422, 7386359]","[2350359105, 2350359105]"
7158,"[349423, 7397734]","[1811176102, 1930946103, 2201797102, 1820397103, 2201797102, 2201797102, 1811176102, 1930946103, 1820397103]"
7159,"[349432, 7405975]","[3642178103, 3642178103]"
7160,"[349437, 7393072]","[2210488103, 2210488103, 2220950103, 2220049103, 2220049103]"
7161,"[349437, 7401924]","[1810035203, 1810035203]"
7162,"[349439, 7382148]","[4351885103, 4351885103]"
7163,"[349441, 7381595]","[4350024103, 4351078102, 4351078102, 4350953102, 4350953102]"
7164,"[349447, 7393068]","[2200042106, 2200042106]"
7165,"[349460, 7399018]","[1840303104, 1840003103, 1840003103, 1840303103, 1840303103, 1840303103, 1840303104, 1840303103]"
7166,"[349484, 7401744]","[1810496103, 1810496103]"
7167,"[349507, 7400589]","[1851659103, 1851659103]"
7168,"[349513, 7393956]","[2220950104, 2220950104, 2200005104, 2200005104]"
7169,"[349537, 7398975]","[1840038104, 1840038104]"
7170,"[349543, 7399259]","[1840030105, 1840030105]"
7171,"[349565, 7399993]","[2050010102, 2050010102, 1840462103, 1840462103]"
7172,"[349567, 7400033]","[1850311103, 1850311103]"
7173,"[349568, 7398927]","[1840033103, 1840030104, 1840030103, 1840460104, 1840030103, 1840460104, 1840033104, 1840030104, 1840033103, 1841412105, 1840033104, 1841412105]"
7174,"[349571, 7400579]","[1860499103, 1860499103]"
7175,"[349572, 7399978]","[1840301104, 1840301104, 1840301104, 1840301104]"
7176,"[349574, 7394035]","[2200033104, 2200015104, 2200032103, 2200032103, 2200033104]"
7177,"[349578, 7400324]","[1810041105, 1810041105]"
7178,"[349579, 7400577]","[1860499104, 1860499104]"
7179,"[349588, 7400007]","[1811176104, 1811176104]"
7180,"[349599, 7399255]","[1840478102, 1840478102]"
7181,"[349615, 7396426]","[2171441103, 2171441103, 2171441104, 2171441104]"
7182,"[349625, 7381349]","[4390022103, 4390022103, 4390022102, 4390022102]"
7183,"[349638, 7392352]","[2201797105, 2201797105]"
7184,"[349664, 7388783]","[2330340103, 2330340103, 2330340103, 2330340103]"
7185,"[349664, 7396582]","[1920327104, 1920693103, 1920693103, 1920327104, 1920693103, 1920693103]"
7186,"[349687, 7389493]","[2670043102, 2670043102, 2670043102]"
7187,"[349715, 7397673]","[2170520103, 2170520103]"
7188,"[349725, 7402275]",[1870310103]
7189,"[349730, 7397569]","[1930954103, 1930971102, 1930971102, 1930954103]"
7190,"[349756, 7400437]","[1880570103, 1880570103, 1970937103, 1970937103]"
7191,"[349757, 7406319]","[3751731103, 3751731103]"
7192,"[349764, 7396212]","[2170486102, 2170486102]"
7193,"[349784, 7393654]","[2230655105, 2230655105]"
7194,"[349786, 7388148]","[2290819102, 2290819102, 2290819102, 2290819102, 2290819102, 2290819102, 2290819102]"
7195,"[349790, 7388143]","[4350402105, 4350402105, 2650046102, 2650046102]"
7196,"[349790, 7396583]","[1920734103, 1921385102, 1921385102, 1920734103]"
7197,"[349811, 7381705]","[4370028103, 4350038104, 4380001103, 4350038104, 4350943104, 4350943104, 4370028103, 4380001103]"
7198,"[349828, 7401278]","[1670023103, 1670023103]"
7199,"[349830, 7381384]","[4350952105, 4350952105]"
7200,"[349832, 7381497]","[4350004102, 4350004102, 4350038103, 4350038103, 4351078103, 4351078103]"
7201,"[349833, 7394515]","[2201196105, 2200005103, 2201196106, 2200005103, 2201196106, 2201196106, 2201196107, 2201196107, 2201135103, 2201135103, 2201196105, 2201196106]"
7202,"[349834, 7402375]","[1872030105, 1872030105]"
7203,"[349835, 7401273]","[1860023103, 1860023103]"
7204,"[349844, 7394511]","[2180025104, 2180025104]"
7205,"[349850, 7402387]","[1870036104, 1870036104, 1870031105, 1870036103, 1870031105, 1870031104, 1870036103, 1870031104]"
7206,"[349852, 7398514]","[1840029103, 1930002103, 1930002103, 1840029103]"
7207,"[349857, 7388672]","[2330340104, 2330340104, 2330340104, 2330340104, 2330340104]"
7208,"[349857, 7388739]","[2640017102, 2640017102]"
7209,"[349862, 7395709]","[2180463101, 2180463101]"
7210,"[349868, 7395681]","[3900024102, 3900024102, 3900024102, 510593103, 510593103, 3900024102]"
7211,"[349870, 7398293]","[1840481103, 1840481103]"
7212,"[349889, 7410489]","[3820390102, 3820390102]"
7213,"[349894, 7401935]","[1872034103, 1872034103]"
7214,"[349929, 7387570]","[2350037104, 2350037104, 2350037103, 2350037103]"
7215,"[349957, 7397155]","[1920684105, 1920684105]"
7216,"[349964, 7400036]","[1850015104, 1850015104]"
7217,"[349965, 7409358]","[3820034102, 3820034102]"
7218,"[349990, 7406438]","[3751713103, 3751713103]"
7219,"[349992, 7399941]","[1850359102, 1850359102]"
7220,"[350004, 7399028]","[1840464106, 1840464106]"
7221,"[350006, 7387930]","[2590839102, 2590839102]"
7222,"[350013, 7397883]","[1830303103, 1830303103]"
7223,"[350048, 7397986]","[1940029104, 1940029104]"
7224,"[350058, 7392875]","[2200010102, 2230301102, 2200010103, 2200010103, 2220335103, 2220335103, 2200010103, 2220911103, 2200010102, 2200010103, 2200010103, 2200010102, 2200010103, 2220911103]"
7225,"[350058, 7396324]","[1920685108, 1920685108, 1920685107, 1920685107]"
7226,"[350060, 7392864]","[2230049103, 2230049103, 2220003103, 2220003103]"
7227,"[350088, 7387433]","[2350001104, 2640343104, 2640343104, 2640343104, 2640343104, 2670047105, 2670047104, 2670047105, 2670047104, 2340049103, 2340049103, 2670005102]"
7228,"[350101, 7392578]","[2610561104, 2610561104, 2610561105, 2610561105, 2610561106, 2610561106]"
7229,"[350102, 7410505]","[3820010103, 3820010103]"
7230,"[350102, 7410520]","[3820426102, 3820426102]"
7231,"[350104, 7395253]","[2340446104, 2301292101, 2301292101, 2301292101, 2340446104, 2301292101, 2340446104, 2340446104]"
7232,"[350121, 7406223]","[3750948102, 3750948102]"
7233,"[350129, 7409275]","[3821270103, 3820038202, 3821270104, 3821270104, 3820051103, 3821270103, 3820051103, 3820038202, 3821270105, 3821270105]"
7234,"[350140, 7398089]","[1930311103, 1920679103, 1930311103, 1920679103]"
7235,"[350143, 7404553]","[3640006104, 3640006103, 3640006103, 3640006104]"
7236,"[350157, 7400525]","[1870384102, 1870384102]"
7237,"[350165, 7388054]","[2670327105, 2670327105, 2670327105]"
7238,"[350169, 7396390]","[1920727104, 1920727104]"
7239,"[350177, 7382558]","[4370057102, 4370057102, 4370057103, 4370057103, 4370026103, 4370026103, 4370594102, 4370594102]"
7240,"[350177, 7392848]","[2250026101, 1900434104, 1900434104, 1900434103, 1900434103, 2250026101, 2250026101, 1891396107, 1891396107, 2250026101]"
7241,"[350179, 7386178]","[2351343104, 2351343104]"
7242,"[350181, 7411074]","[3820390103, 3820390103, 3820390103, 3820390103]"
7243,"[350182, 7393157]","[2230001104, 2220374102, 2230001104, 2220374102, 2230001104, 2230001104, 2230001104]"
7244,"[350187, 7401522]","[1870339104, 1870339104]"
7245,"[350189, 7401806]","[1870007104, 1870007104, 1870007104, 1870007104]"
7246,"[350197, 7387877]","[2331450105, 2331450105]"
7247,"[350208, 7393041]","[2031778102, 2220907204, 2031778102, 2220907204, 2221732103, 2031778102, 2220907203, 2031778102, 2220907203, 2220907204, 2220907203, 2221732103, 2220907203, 2221732103, 2220907204]"
7248,"[350219, 7388028]","[2670984103, 2670984103, 2670984103, 2670984103, 2670019102, 2670019102, 2640045103]"
7249,"[350223, 7404536]","[3640047103, 3640325103, 3640520103, 3640564103, 3640564103, 3640520103, 3780323102, 3780323103, 3640367105, 3640325103, 3640335103, 3640058103, 3640313103, 3640059105, 3640059105, 3640313103, 3640058103, 3640058104, 3640058104, 3780323102, 3640367105, 3640335103, 3780323103]"
7250,"[350234, 7400439]","[1860461103, 1860461103]"
7251,"[350236, 7396441]","[1930321103, 1930321103, 1920727107, 1920727107, 1920326103, 1920326103]"
7252,"[350253, 7400273]","[1880019103, 1850045102, 1850045102, 1880019103]"
7253,"[350256, 7386342]",[2340024102]
7254,"[350272, 7406227]","[3750018107, 3750018107]"
7255,"[350273, 7395395]","[3170022104, 3170022104, 3170022104, 3170022104]"
7256,"[350274, 7406226]","[3750020104, 3750020104]"
7257,"[350278, 7395398]","[1830803102, 3770007102, 3770007102, 1830803102]"
7258,"[350281, 7396873]","[1940330104, 1940330104]"
7259,"[350316, 7399084]","[1840029104, 1840029104, 1840024105, 1840024105, 1840024106, 1840024106]"
7260,"[350318, 7370647]","[4330884103, 4330884103]"
7261,"[350322, 7399089]","[1840469102, 1840474103, 1840469102, 1840474103, 1840481104, 1840481104]"
7262,"[350325, 7389545]","[2220316105, 2220316105]"
7263,"[350342, 7389204]","[2290018102, 2290018102, 2670032105, 2670032105, 2670033102, 2670033102, 2670044102, 2290018102, 2670044102]"
7264,"[350344, 7399782]","[1860004104, 1860004104]"
7265,"[350347, 7401020]",[1870022103]
7266,"[350349, 7398548]","[1830034104, 1830034104, 1830034103, 1830034103, 1930307103, 1840010104, 1930307103, 1840039103, 1840039103, 1840010104]"
7267,"[350349, 7399871]","[1850025102, 1850025103, 1850025102, 1850025104, 1850025104, 1850025103]"
7268,"[350355, 7404835]","[3640536103, 3640554103, 3640367103, 3640536103, 3642184104, 3640367104, 3640009102, 3640367104, 3640367103, 3640381102, 3640325102, 3640325102, 3640554103, 3640398103, 3640398103, 3640756102, 3640756102, 3642184104, 3640381102]"
7269,"[350361, 7385533]","[2340476104, 2340476104, 2351343103, 2351343103, 2340049107]"
7270,"[350369, 7397141]",[1920011107]
7271,"[350374, 7400886]","[1870525104, 1870525104]"
7272,"[350379, 7404829]","[3640052103, 3780658103, 3780658103, 3640059104, 3640059104, 3640052103, 3640303103, 3640303103]"
7273,"[350409, 7399100]","[1840469103, 1840469103]"
7274,"[350425, 7400218]","[1860040104, 1860040104, 1860012104]"
7275,"[350430, 7400221]","[1800009103, 1800009103]"
7276,"[350431, 7394296]","[2230637105, 2200010104, 2220911104, 2220911104, 2200015103, 2200015103]"
7277,"[350446, 7388003]","[2670023103, 2670023103, 2670023103, 2670023103]"
7278,"[350452, 7401054]","[1870078104, 1870058103, 1870072106, 1870072106, 1870025102, 1870025102, 1870067102, 1870078104, 1870067102]"
7279,"[350473, 7397326]","[1920684104, 1920684104, 1920011106, 1930946104, 1930946104]"
7280,"[350485, 7397336]","[1940341104, 1940341104]"
7281,"[350488, 7381367]","[4370320104, 4370320104, 4370320102, 4370320102]"
7282,"[350492, 7397340]",[1941002102]
7283,"[350498, 7397330]","[1950301103, 1950301101, 1950301102, 1950301102, 1950301101, 1950301104, 1950301103, 1950301104]"
7284,"[350515, 7400214]","[1850823102, 1850823102]"
7285,"[350532, 7381913]","[4363896104, 4363896104, 4350958103]"
7286,"[350549, 7388078]","[2671774103, 2670483102, 2670311104, 2670483103, 2670483103, 2671774103, 2670311104, 2670483102]"
7287,"[350551, 7400218]","[1860049103, 1860049103]"
7288,"[350552, 7388077]","[2670480102, 2670480102, 2670010104, 2670010104]"
7289,"[350556, 7406709]","[3750462103, 3750462103, 3750462104, 3750462104]"
7290,"[350566, 7399490]","[1940002103, 1940002103, 1940002104, 1940002105, 1920684103, 1940002105, 1940002104, 1920684103]"
7291,"[350571, 7406676]",[3750316104]
7292,"[350576, 7399903]","[1860014103, 1860014103, 1850039103, 1850039103, 1860014103]"
7293,"[350585, 7381527]","[4370374104, 4370032102, 4370032102, 4370374104, 4410421101, 4410421101, 4410421101, 4370374104]"
7294,"[350593, 7393249]",[2220911105]
7295,"[350600, 7407282]",[3750024103]
7296,"[350602, 7406542]","[3750417102, 3750417102]"
7297,"[350606, 7388121]","[2670311103, 2670311103]"
7298,"[350607, 7398914]","[1850005103, 1850005103]"
7299,"[350610, 7405264]","[3780323105, 3640313104, 3780323105, 3640313104]"
7300,"[350613, 7381627]","[4373471103, 4351959105, 4351959105, 4373471103]"
7301,"[350617, 7395439]","[1920047103, 2261881103, 2261881103, 1920047103, 2261881103, 1920047103, 1920047103, 2030310101, 2030310101, 2261881103, 2261881103, 2030310101]"
7302,"[350623, 7387983]","[2670007103, 2670007103]"
7303,"[350636, 7388447]","[2670001103, 2670001103]"
7304,"[350649, 7398332]",[1950301105]
7305,"[350649, 7398665]","[1850029102, 1850029102]"
7306,"[350666, 7394292]","[2010044101, 1900420104, 2010044101, 1531959103, 2010044101, 1531959103, 2010044101, 1531959103, 850435103, 1900420104, 2010044101, 2010044101, 2210449102, 1531959103, 1531959103, 1900420104, 2210449102]"
7307,"[350667, 7406528]","[3751731104, 3751731104, 3751731104]"
7308,"[350681, 7399028]","[1860590103, 1860030402, 1860030402, 1860590103]"
7309,"[350684, 7398500]","[1931047103, 1950467101, 1950467101, 1940344101, 1931047104, 1931047103, 1940344101, 1931047104, 1940344101, 1940344101]"
7310,"[350694, 7381467]","[4380016104, 4380016104, 4380016104, 4380016104]"
7311,"[350727, 7398647]","[1930040102, 1860027103, 1930040102, 1860027103]"
7312,"[350735, 7398203]","[1930946105, 1930946105, 1940043103, 1940043103]"
7313,"[350736, 7383032]","[4370028104, 4370112103, 4370028104]"
