,coord,frequentadores
18797,"[339180, 7396860]","[1682100101, 1682100102, 1682100102, 1682100102, 1682100102, 1682100102, 1682100103, 1682100103, 1682100104, 1682123101, 1682092102, 1682123101, 1682092102, 1682123102, 1682075101, 1682092101, 1682092101, 1682075102, 1682123102, 1682123102, 1682123102, 1682133101, 1682133102, 1682133103, 1682133103, 1682133104, 1682133104, 1682092103, 1682092103]"
18798,"[339181, 7405041]","[1550051101, 1550051101, 1550051102]"
18799,"[339182, 7402958]","[1590505102, 1590505102, 1590505101, 1590505101]"
18800,"[339186, 7401716]",[1590018101]
18801,"[339188, 7406707]","[1510004104, 1510004104, 1510004106, 1510004103, 1510004103, 1510004102, 1510004102, 1510004101, 1510004101, 1510004106, 1510004105, 1510004107]"
18802,"[339192, 7387488]","[4210985101, 4210985101, 4210985101, 4210985101]"
18803,"[339192, 7404990]","[1550043102, 1550043102, 1550043101, 1550043101]"
18804,"[339194, 7380445]","[4451409101, 4451409103, 4451409103, 4451409102, 4451409102, 4451409101]"
18805,"[339200, 7392957]","[470340101, 470340101, 470340101, 470340102, 470340102, 470340101, 470340103, 470340101, 470340104, 470340104, 470340101, 470340103, 470340101, 470340102, 470340102]"
18806,"[339203, 7385456]","[4190584101, 4190584101]"
18807,"[339204, 7404108]","[1560024102, 1560024103, 1560024103, 1560024102, 1560024102, 1560024102, 1560024101]"
18808,"[339207, 7404849]","[1550304103, 1550304102, 1550304102, 1550304102, 1550304104, 1550304103, 1550304104, 1550304105, 1550304105, 1550304101, 1550304101, 1550304101, 1550304101, 1550304102]"
18809,"[339209, 7420494]","[3580470101, 3580470103, 3580470102, 3580470101]"
18810,"[339210, 7387838]","[4211008101, 4211008102]"
18811,"[339218, 7387231]","[4200963101, 4200963101]"
18812,"[339220, 7386990]","[4200904102, 4200904101, 4200904101, 4200904101, 4200904102, 4200904101, 4200904102, 4200904102, 4200904102, 4200904102]"
18813,"[339222, 7387036]","[4200942101, 4200942101, 4200942102, 4200942102, 4200942102, 4200942102, 4200942103, 4200942103]"
18814,"[339224, 7394347]","[480523103, 480523102, 480523101, 480523103]"
18815,"[339225, 7387231]","[4200032101, 4200032103, 4200032103, 4200032102, 4200999101, 4200999101, 4200032101]"
18816,"[339226, 7420238]","[3580005103, 3580005103, 3580005101, 3580005104, 3580005105, 3580005106, 3580005106, 3580005102, 3580005101]"
18817,"[339227, 7404793]","[1560033103, 1560033103, 1560033102, 1560033101, 1560033101]"
18818,"[339233, 7405480]","[1550046101, 1550046102]"
18819,"[339236, 7405536]","[1550875101, 1550875101, 1550875105, 1550875104, 1550875103, 1550875101, 1550875101, 1550875102, 1550875103]"
18820,"[339237, 7390135]","[2550015102, 2550015101, 2550015101]"
18821,"[339237, 7394775]",[1670607101]
18822,"[339238, 7398029]","[1610014101, 1610014101]"
18823,"[339241, 7400438]","[1600037101, 1600037102, 1600037101]"
18824,"[339243, 7383640]","[4470454102, 4470454101, 4470454103, 4470454103]"
18825,"[339246, 7373148]","[4510007101, 4510007102, 4510007103, 4510007101, 4510007101, 4510007104, 4510007104, 4510007101]"
18826,"[339248, 7394341]","[480687101, 480687102]"
18827,"[339250, 7407440]","[1500368101, 1500368102, 1500368103]"
18828,"[339256, 7391401]","[2540469103, 2540469102, 2540469104, 2540469105, 2540469102, 2540469102, 2540469101, 2540469101, 2540469104, 2540469102, 2540469105]"
18829,"[339260, 7380006]","[4450017102, 4450017101, 4450017101]"
18830,"[339260, 7385798]","[4190594101, 4190594101, 4190594101, 4190594101, 4190594101, 4190594102, 4190594102]"
18831,"[339260, 7401674]","[1590007101, 1590007101]"
18832,"[339265, 7373620]","[4510014101, 4510014102, 4510014101, 4510014102]"
18833,"[339270, 7374813]","[4510030101, 4510030101, 4510030102, 4510030102]"
18834,"[339270, 7405168]","[1550685101, 1550685101]"
18835,"[339271, 7399868]","[1600371103, 1600371102, 1600371102, 1600371101, 1600371101, 1600371103]"
18836,"[339273, 7387056]","[4200930101, 4200930101, 4200930102]"
18837,"[339276, 7393809]","[480525101, 480525103, 480525101, 480525102, 480525103, 480525102]"
18838,"[339277, 7386918]","[4200049101, 4200049102]"
18839,"[339277, 7387231]","[4200927103, 4200927102, 4200927101, 4200927101, 4200927101, 4200927104, 4200927103, 4200927101, 4200927104, 4200927102]"
18840,"[339278, 7394213]","[480546102, 480546103, 480546101, 480546103, 480546101, 480546101, 480546102, 480546102, 480546102]"
18841,"[339280, 7391854]","[460029102, 460029102, 460029101, 460029101]"
18842,"[339281, 7376983]","[4452033104, 4452033101, 4452033102, 4452033101, 4452033103, 4452033104]"
18843,"[339282, 7389795]","[2550038102, 2550038101, 2550038103, 2550038102, 2550038102, 2550038103, 2550038101, 2550038102]"
18844,"[339283, 7370440]","[4520034101, 4520034101, 4520034102, 4520034103]"
18845,"[339283, 7402335]",[1590013101]
18846,"[339284, 7405766]","[1550036101, 1550036102, 1550036102]"
18847,"[339286, 7394709]","[1671794102, 1671794101, 1671794102]"
18848,"[339289, 7396090]","[1680780102, 1680780101]"
18849,"[339293, 7387627]","[4210977102, 4210977101, 4210977101]"
18850,"[339293, 7398016]","[1610337105, 1610337102, 1610337101, 1610337103, 1610337101, 1610337103, 1610337105, 1610337104]"
18851,"[339294, 7388163]","[4210029102, 4210029102, 4210029101]"
18852,"[339295, 7384406]","[4191979103, 4191979101, 4191979101, 4191979103, 4191979103, 4191979102, 4191979102, 4191979102, 4191979102]"
18853,"[339298, 7400120]",[1600344101]
18854,"[339300, 7392422]",[470303101]
18855,"[339300, 7396358]","[1682251103, 1682251103, 1682251101, 1682251101, 1682251102, 1682251102]"
18856,"[339302, 7398413]","[1610019104, 1610019102, 1610019103, 1610019101, 1610019101]"
18857,"[339303, 7394551]","[1670481104, 1670481103, 1670481104, 1670481101, 1670481101, 1670481102, 1670481101, 1670481104, 1670481102, 1670481103, 1670481104, 1670481101]"
18858,"[339303, 7395560]","[1670394101, 1670394102, 1670394101, 1670394104, 1670394101, 1670394101, 1670394102, 1670394102, 1670394103, 1670394103, 1670394102]"
18859,"[339306, 7399751]","[1600004102, 1600004103, 1600004103, 1600004102, 1600004101, 1600004101]"
18860,"[339308, 7419537]","[3580510104, 3580510104, 3580510103, 3580510101, 3580510102]"
18861,"[339309, 7396440]","[1682052102, 1682052101, 1682052104, 1682052104, 1682052103, 1682052103, 1682052101]"
18862,"[339309, 7407911]","[1500883101, 1500883101]"
18863,"[339312, 7405991]","[1550013101, 1550013101]"
18864,"[339313, 7394995]","[1670567102, 1670567104, 1670567104, 1670567103, 1670567102, 1670567102, 1670567101, 1670567102]"
18865,"[339315, 7383601]","[4471754101, 4471754101, 4471754101]"
18866,"[339315, 7394683]","[1671566104, 1671566104, 1671566103, 1671566102, 1671566101, 1671566103]"
18867,"[339318, 7402059]","[1590029101, 1590029101, 1590029102]"
18868,"[339320, 7395133]","[1671032103, 1671032102, 1671032101, 1671032101, 1671032103]"
18869,"[339323, 7401253]","[1590012101, 1590012103, 1590012102]"
18870,"[339323, 7405889]",[1550038101]
18871,"[339324, 7384134]","[4191336101, 4191336102, 4191336101]"
18872,"[339326, 7396161]","[1680809101, 1680809101, 1680809101, 1680809101, 1680809101, 1680809102, 1680809102]"
18873,"[339328, 7375516]","[4451005104, 4451005105, 4451005104, 4451005103, 4451005103, 4451005102, 4451005105, 4451005101, 4451005101, 4451005102]"
18874,"[339329, 7375719]","[4451384103, 4451384101, 4451384101, 4451384101, 4451384101, 4451384102, 4451384102, 4451384102, 4451384101, 4451384101, 4451384103, 4451384104, 4451384101]"
18875,"[339330, 7407591]","[1500362102, 1500362101, 1500362102, 1500362103]"
18876,"[339332, 7386957]","[4200046102, 4200046101, 4200046101, 4200046101, 4200046101, 4200046102, 4200046103, 4200046103, 4200046104, 4200046104]"
18877,"[339332, 7404495]","[1560605104, 1560605104, 1560605102, 1560605102, 1560605103, 1560605103, 1560605101]"
18878,"[339333, 7394754]","[1671897101, 1671897101]"
18879,"[339335, 7414749]","[3580041105, 3580041104, 3580041102, 3580041103, 3580041101]"
18880,"[339341, 7374302]","[4510026102, 4510026102, 4510026101]"
18881,"[339343, 7393570]","[480317106, 480317101, 480317101, 480317101, 480317102, 480317101, 480317103, 480317104, 480317105, 480317106, 480317101, 480317103, 480317101]"
18882,"[339343, 7400216]","[1600318102, 1600318101, 1600318101, 1600318101, 1600318101, 1600318102]"
18883,"[339347, 7386431]","[4170317101, 4170317102]"
18884,"[339348, 7389875]","[2550780102, 2550780102, 2550780101, 2550780101]"
18885,"[339348, 7403689]","[1560006101, 1560006102]"
18886,"[339354, 7371742]","[4520931103, 4520931102, 4520931102, 4520931101, 4520931104, 4520931104]"
18887,"[339354, 7380401]","[4450638102, 4450638103, 4450638105, 4450638105, 4450638101, 4450638103, 4450638104, 4450638102]"
18888,"[339355, 7394356]",[480608101]
18889,"[339355, 7404931]","[1550650101, 1550650101, 1550650103, 1550650103, 1550650101, 1550650101, 1550650102]"
18890,"[339358, 7384948]","[4191812104, 4191812101, 4191812102, 4191812103, 4191812103]"
18891,"[339358, 7392125]","[460027101, 460027101, 460027101, 460027102, 460027102, 460027101, 460027103, 460027103, 460027101, 460027101, 460027101]"
18892,"[339359, 7405657]","[1550037104, 1550037104, 1550037102, 1550037102, 1550037101, 1550037101, 1550037103]"
18893,"[339360, 7388545]","[4211284102, 4211284101, 4211284102]"
18894,"[339360, 7407488]","[1500313101, 1500313101, 1500313102, 1500313103, 1500313104, 1500313102]"
18895,"[339361, 7388527]","[4211403101, 4211403101]"
18896,"[339361, 7394319]","[480035102, 480035101]"
18897,"[339367, 7396592]","[1680307102, 1680307101, 1680307102]"
18898,"[339376, 7388670]","[4210022103, 4210022102, 4210022101, 4210022101, 4210022103]"
18899,"[339376, 7388677]","[4210947104, 4210947104, 4210947103, 4210947103, 4210947101, 4210947102, 4210947102]"
18900,"[339376, 7393568]",[480587101]
18901,"[339376, 7394743]","[1672179101, 1672179102, 1672179102]"
18902,"[339378, 7394735]","[1671485103, 1671485103, 1671485101, 1671485101, 1671485102, 1671485102]"
18903,"[339378, 7404028]","[1560020101, 1560020101, 1560020101, 1560020101, 1560020101, 1560020101, 1560020101, 1560020102, 1560020102, 1560020103, 1560020103]"
18904,"[339381, 7406024]","[1550653106, 1550653105, 1550653104, 1550653104, 1550653103, 1550653101, 1550653101, 1550653106, 1550653103, 1550653102]"
18905,"[339384, 7388296]","[4211300102, 4211300102, 4211300101, 4211300103, 4211300103, 4211300103, 4211300103]"
18906,"[339386, 7380386]","[4451395103, 4451395103, 4451395102, 4451395102, 4451395102, 4451395102, 4451395101]"
18907,"[339388, 7399356]","[1600034102, 1600034101]"
18908,"[339389, 7407193]","[1500039103, 1500039103, 1500039102, 1500039101, 1500039101, 1500039101, 1500039101, 1500039102]"
18909,"[339390, 7384579]","[4192244103, 4192244102, 4192244101, 4192244103, 4192244101]"
18910,"[339390, 7386932]","[4170514101, 4170514102, 4170514101, 4170514101, 4170514101, 4170514102]"
18911,"[339392, 7397848]","[1610005104, 1610005103, 1610005103, 1610005103, 1610005103, 1610005102, 1610005102, 1610005101, 1610005101, 1610005104]"
18912,"[339393, 7396184]","[1680517102, 1680517102, 1680517101, 1680517101]"
18913,"[339394, 7384275]","[4191939101, 4191939101, 4192015103, 4191939102, 4192015101, 4192015102, 4192015102, 4191939102]"
18914,"[339394, 7395955]","[1680566101, 1680566101, 1680566102, 1680566101, 1680566102, 1680566101]"
18915,"[339394, 7396015]","[1682079101, 1682079104, 1682079104, 1682079103, 1682079103, 1682079103, 1682079103, 1682079102, 1682079102, 1682079102, 1682079102, 1682079101]"
18916,"[339394, 7400899]","[1591477102, 1591477101, 1591477104, 1591477102, 1591477102, 1591477102, 1591477103, 1591477104, 1591477103]"
18917,"[339395, 7371366]","[4520028101, 4520028101]"
18918,"[339397, 7403064]","[1590032101, 1590032101]"
18919,"[339397, 7403118]","[1590043102, 1590043101, 1590043102, 1590043103]"
18920,"[339399, 7398428]","[1610311105, 1610311103, 1610311101, 1610311102, 1610311103, 1610311101, 1610311104, 1610311105, 1610311105, 1610311105, 1610311107, 1610311106, 1610311106, 1610311102, 1610311105, 1610311105]"
18921,"[339400, 7385362]","[4191290102, 4191290101]"
18922,"[339400, 7396625]","[1682062102, 1682062104, 1682062104, 1682062103, 1682062102, 1682062103, 1682062101]"
18923,"[339400, 7402789]","[1590471101, 1590471101, 1590471102, 1590471102, 1590471103, 1590471103]"
18924,"[339401, 7374894]","[4510010102, 4510010101, 4510010101, 4510010102]"
18925,"[339401, 7405655]","[1550049101, 1550049101, 1550049102]"
18926,"[339401, 7421380]","[3580023101, 3580023101]"
18927,"[339404, 7397746]","[1610324101, 1610324101, 1610324101, 1610324103, 1610324104, 1610324103, 1610324102, 1610324104]"
18928,"[339405, 7393110]","[470483101, 470483104, 470483103, 470483103, 470483102, 470483102, 470483101, 470483104]"
18929,"[339409, 7371531]","[4520946102, 4520946102, 4520946101]"
18930,"[339409, 7395515]",[1670778101]
18931,"[339411, 7396117]","[1680051101, 1680051101, 1680051102, 1680051102, 1680051103, 1680051102, 1680051103, 1680051103, 1680051103, 1680051104, 1680051104, 1680051102]"
18932,"[339415, 7387347]","[4200915102, 4200915101, 4200915101]"
18933,"[339417, 7396403]","[1682081104, 1682081104, 1682081102, 1682081101, 1682081101, 1682081103, 1682081103]"
18934,"[339419, 7405977]","[1550302101, 1550302101, 1550302102, 1550302103, 1550302103]"
18935,"[339426, 7387053]","[4171758101, 4171758102]"
18936,"[339430, 7405750]","[1550308101, 1550308103, 1550308103, 1550308103, 1550308101, 1550308102, 1550308102]"
18937,"[339431, 7388328]","[4211384103, 4211384103, 4211384102, 4211384101]"
18938,"[339432, 7380808]","[4450783103, 4450783103, 4450783102, 4450783102, 4450783101, 4450783101]"
18939,"[339434, 7387041]","[4171248102, 4171248101, 4171248101]"
18940,"[339435, 7390199]","[2550763102, 2550763101]"
18941,"[339435, 7405769]",[1550316101]
18942,"[339436, 7393832]","[480528104, 480528104, 480528103, 480528102, 480528102, 480528105, 480528101, 480528105, 480528101]"
18943,"[339437, 7385148]","[4190790101, 4190790101]"
18944,"[339439, 7374593]","[4510305101, 4510305105, 4510305105, 4510305104, 4510305104, 4510305104, 4510305104, 4510305103, 4510305101, 4510305102, 4510305101, 4510305101]"
18945,"[339444, 7375254]","[4510027102, 4510027102, 4510027102, 4510027105, 4510027101, 4510027101, 4510027105, 4510027103, 4510027104, 4510027104, 4510027103, 4510027102]"
18946,"[339452, 7394804]","[1672064101, 1672064101, 1672064102]"
18947,"[339454, 7387794]","[4211021104, 4211021104, 4211021103, 4211021101, 4211021102, 4211021103]"
18948,"[339457, 7395952]","[1680745102, 1680745101, 1680745102]"
18949,"[339459, 7385018]",[4190629101]
18950,"[339461, 7374304]","[4510012102, 4510012101, 4510012101]"
18951,"[339461, 7405194]","[1550630102, 1550630101, 1550630101, 1550630102, 1550630103]"
18952,"[339462, 7393705]","[480609102, 480609101, 480609102, 480609102, 480609102, 480609102]"
18953,"[339462, 7402507]","[1590002101, 1590002101, 1590002101, 1590002101]"
18954,"[339463, 7390540]","[2540754104, 2540754101, 2540754101, 2540754103, 2540754103, 2540754102, 2540754104]"
18955,"[339463, 7402311]","[1590470101, 1590470102, 1590470101, 1590470102, 1590470102, 1590470101, 1590470102, 1590470101, 1590470101, 1590470101]"
18956,"[339468, 7374739]","[4510022102, 4510022102, 4510022101, 4510022101]"
18957,"[339468, 7393407]",[480510101]
18958,"[339469, 7407160]","[1501021101, 1501021102, 1501021102]"
18959,"[339471, 7391818]","[460030101, 460030103, 460030103, 460030102, 460030101, 460030102]"
18960,"[339471, 7396494]","[1680490101, 1680490102]"
18961,"[339472, 7393279]","[480004102, 480004101]"
18962,"[339480, 7398199]","[1610010101, 1610010103, 1610010101, 1610010102, 1610010103]"
18963,"[339483, 7394479]","[1670020101, 1670020101]"
18964,"[339484, 7395448]",[1670640101]
18965,"[339486, 7380374]","[4451374104, 4451374103, 4451374103, 4451374102, 4451374101, 4451374104]"
18966,"[339487, 7385263]","[4190033102, 4190033102, 4190033102, 4190033101, 4190033101]"
18967,"[339488, 7401856]","[1591465102, 1591465101, 1591465101, 1591465103, 1591465103]"
18968,"[339489, 7398467]","[1610021102, 1610021103, 1610021101, 1610021101, 1610021104, 1610021103, 1610021105, 1610021105, 1610021104]"
18969,"[339491, 7374844]","[4510013102, 4510013101, 4510013101]"
18970,"[339492, 7386361]","[4170318102, 4170318102, 4170318101]"
18971,"[339495, 7382826]","[4470049101, 4470049101]"
18972,"[339499, 7394215]","[481892102, 481892101, 481892101]"
18973,"[339503, 7390901]","[2541525101, 2541525102, 2541525103, 2541525101]"
18974,"[339504, 7396054]","[1680689103, 1680689101, 1680689102, 1680689103, 1680689103, 1680689101, 1680689104, 1680689103, 1680689103, 1680689104]"
18975,"[339506, 7390487]","[2540720103, 2540720102, 2540720104, 2540720103, 2540720101]"
18976,"[339508, 7390891]","[2541516101, 2541516101, 2541516102]"
18977,"[339510, 7398739]","[1610029101, 1610029101, 1610029101, 1610029101]"
18978,"[339510, 7405607]","[1550849102, 1550849102, 1550849103, 1550849103, 1550849103, 1550849104, 1550849105, 1550849105, 1550849101, 1550849103]"
18979,"[339511, 7406857]","[1550044101, 1550044103, 1550044102, 1550044102, 1550044101, 1550044104]"
18980,"[339512, 7373576]","[4510023101, 4510023101, 4510023103, 4510023102, 4510023101, 4510023101]"
18981,"[339514, 7397682]","[1610017107, 1610017106, 1610017105, 1610017106, 1610017104, 1610017104, 1610017103, 1610017102, 1610017101, 1610017101]"
18982,"[339515, 7387050]","[4171262103, 4171262103, 4171262103, 4171262103, 4171262102, 4171262101, 4171262101, 4171262101, 4171262101, 4171262101, 4171262101, 4171262101, 4171262101, 4171262101, 4171262101, 4171262103, 4171262101, 4171262101, 4171262103]"
18983,"[339516, 7391999]","[460582101, 460582102]"
18984,"[339518, 7386787]","[4170866101, 4170866101, 4170866102, 4170866101, 4170866101]"
18985,"[339522, 7406971]","[1500381101, 1500381101, 1500381102, 1500381102]"
18986,"[339523, 7398055]","[1611009101, 1611009102, 1611009102, 1611009101]"
18987,"[339525, 7387976]","[4211003101, 4211003101, 4211003101, 4211003101]"
18988,"[339527, 7398044]","[1610026103, 1610026102, 1610026101, 1610026101]"
18989,"[339527, 7405416]","[1550035102, 1550035103, 1550035103, 1550035101]"
18990,"[339527, 7406977]","[1500357101, 1500357101]"
18991,"[339533, 7398099]","[1610011102, 1610011104, 1610011104, 1610011103, 1610011103, 1610011101, 1610011101]"
18992,"[339535, 7407114]","[1500006102, 1500006101, 1500006101, 1500006103, 1500006103]"
18993,"[339535, 7407125]","[1500329105, 1500329101, 1500329102, 1500329104, 1500329103]"
18994,"[339539, 7398158]","[1610024102, 1610024102, 1610024102, 1610024104, 1610024101, 1610024103, 1610024103, 1610024103, 1610024104, 1610024103, 1610024102]"
18995,"[339545, 7389375]","[2550020101, 2550020103, 2550020103, 2550020102, 2550020102]"
18996,"[339553, 7400484]","[1591732102, 1591732102, 1591732101, 1591732104, 1591732102, 1591732102, 1591732103, 1591732104, 1591732104, 1591732104]"
18997,"[339554, 7395753]","[1671304102, 1671304101]"
18998,"[339554, 7400685]","[1590049102, 1590049102, 1590049101]"
18999,"[339555, 7388591]","[4210026101, 4210026101, 4210026101, 4210026101]"
19000,"[339557, 7401006]","[1591488101, 1591488102, 1591488103, 1591488103, 1591488104, 1591488102, 1591488105, 1591488104, 1591488105]"
19001,"[339560, 7402077]",[1590457101]
19002,"[339562, 7399541]","[1600040101, 1600040102, 1600040101, 1600040102, 1600040103, 1600040103]"
19003,"[339566, 7395596]","[1670919101, 1670919101]"
19004,"[339568, 7372949]","[4510033102, 4510033102, 4510033102, 4510033103, 4510033102, 4510033103, 4510033101]"
19005,"[339575, 7404607]","[1560304102, 1560304101]"
19006,"[339576, 7394311]","[481893103, 481893103, 481893102, 481893101]"
19007,"[339578, 7395991]",[1680480101]
19008,"[339588, 7394172]","[481856101, 481856102]"
19009,"[339592, 7373710]","[4510308101, 4510308101, 4510308102, 4510308102, 4510308103]"
19010,"[339594, 7387596]","[4211344102, 4211344103, 4211344103, 4211344101, 4211344103, 4211344103, 4211344104, 4211344104]"
19011,"[339595, 7398501]","[1610001101, 1610001101, 1610001101, 1610001102, 1610001102, 1610001102, 1610001101]"
19012,"[339597, 7389979]",[2551279101]
19013,"[339597, 7394382]","[480045102, 480045101]"
19014,"[339598, 7405932]","[1550002101, 1550002102, 1550002101]"
19015,"[339602, 7382302]","[4471035102, 4471035101, 4471035101, 4471035102]"
19016,"[339602, 7407316]","[1500541103, 1500541102, 1500541102, 1500541101, 1500541101, 1500541103]"
19017,"[339604, 7390869]","[2541765103, 2541765102, 2541765102, 2541765101, 2541765101, 2541765103, 2541765102, 2541765102]"
19018,"[339604, 7395425]",[1670794101]
19019,"[339612, 7383255]","[4470013101, 4470013101, 4470013101, 4470013101]"
19020,"[339613, 7405729]","[1550003102, 1550003102, 1550003101]"
19021,"[339616, 7390620]","[2542056101, 2542056101]"
19022,"[339617, 7382853]","[4470912101, 4470912101, 4470912102, 4470912103]"
19023,"[339620, 7383542]","[4470668101, 4470668101, 4470668101, 4470668101, 4470668102, 4470668101, 4470668103, 4470668101, 4470668102, 4470668101, 4470668101, 4470668103, 4470668101]"
19024,"[339620, 7407307]","[1500573104, 1500573104, 1500573102, 1500573101, 1500573101, 1500573103, 1500573103]"
19025,"[339623, 7388251]","[4211201103, 4211201103, 4211201102, 4211201101]"
19026,"[339623, 7405879]","[1550307105, 1550307105, 1550307104, 1550307104, 1550307103, 1550307103, 1550307102, 1550307101, 1550307101]"
19027,"[339626, 7390633]","[2541602103, 2541602103, 2541602101, 2541602101, 2541602101, 2541602101, 2541602102, 2541602102]"
19028,"[339626, 7395029]","[1670459103, 1670459104, 1670459102, 1670459102, 1670459101, 1670459104, 1670459103]"
19029,"[339629, 7419901]","[3580009101, 3580009102, 3580009102]"
19030,"[339631, 7415480]","[3580318103, 3580318101, 3580318102]"
19031,"[339633, 7388921]","[2551277102, 2551277102, 2551277101, 2551277101, 2551277101, 2551277101]"
19032,"[339633, 7402651]","[1590020101, 1590020102]"
19033,"[339638, 7384126]","[4191293101, 4191293101, 4191293102, 4191293102, 4191293101, 4191293101]"
19034,"[339639, 7389513]","[2550658102, 2550658102, 2550658101, 2550658101]"
19035,"[339639, 7396426]","[1680579102, 1680579102, 1680579101]"
19036,"[339640, 7387170]","[4172127102, 4172127101]"
19037,"[339641, 7394167]","[481865103, 481865103, 481865102, 481865101, 481865101]"
19038,"[339642, 7386863]","[4171549101, 4171549101, 4171549102]"
19039,"[339644, 7392946]","[470009101, 470009101]"
19040,"[339646, 7399891]","[1601415101, 1601415102, 1601415101]"
19041,"[339646, 7403236]","[1570648102, 1570648103, 1570648103, 1570648101, 1570648103, 1570648103]"
19042,"[339656, 7400601]","[1590050101, 1590050101, 1590050102, 1590050102]"
19043,"[339657, 7402361]","[1590568102, 1590568103, 1590568101, 1590568101]"
19044,"[339660, 7404373]","[1560339106, 1560339105, 1560339104, 1560339105, 1560339103, 1560339102, 1560339102, 1560339104, 1560339103, 1560339102, 1560339101, 1560339102, 1560339106]"
19045,"[339661, 7390329]","[2540022103, 2540022104, 2540022102, 2540022104, 2540022102, 2540022101]"
19046,"[339661, 7402834]","[1590034102, 1590034101, 1590034101, 1590034102]"
19047,"[339664, 7382673]","[4470039102, 4470039101, 4470039101, 4470039102]"
19048,"[339664, 7391433]","[2540503101, 2540503101, 2540503101, 2540503102, 2540503102]"
19049,"[339664, 7404450]","[1560309102, 1560305102, 1560305102, 1560309102, 1560309101, 1560307103, 1560307103, 1560307102, 1560307102, 1560305101, 1560307101, 1560305104, 1560305104, 1560305103, 1560305103, 1560305102, 1560305102, 1560305102, 1560307101, 1560309101]"
19050,"[339666, 7403508]","[1560009102, 1560009101]"
19051,"[339668, 7374885]","[4510037101, 4510037103, 4510037103, 4510037101, 4510037102, 4510037102]"
19052,"[339672, 7373943]","[4510019101, 4510019103, 4510019103, 4510019102, 4510019101]"
19053,"[339672, 7385421]","[4191310103, 4191310103, 4191310101, 4191310101, 4191310102, 4191310102, 4191310103, 4191310103]"
19054,"[339672, 7402880]","[1590008101, 1590008102, 1590008102, 1590008102, 1590008102]"
19055,"[339673, 7395271]",[1670015101]
19056,"[339675, 7394692]","[1671495101, 1671495101]"
19057,"[339677, 7394681]","[1671932102, 1671932102, 1671932101]"
19058,"[339677, 7395354]","[1670023102, 1670023102, 1670023102, 1670023102, 1670023101, 1670023103, 1670023101, 1670023101, 1670023102, 1670023103]"
19059,"[339680, 7397852]","[1610308101, 1610308101, 1610308101, 1610308103, 1610308102]"
19060,"[339683, 7394651]","[1671777101, 1671777102, 1671777102]"
19061,"[339686, 7386214]","[4170327103, 4170327104, 4170327103, 4170327104, 4170327102, 4170327102, 4170327102, 4170327102, 4170327102, 4170327101, 4170327102, 4170327101, 4170327101, 4170327101]"
19062,"[339686, 7387093]","[4172336101, 4172336102, 4172336103, 4172336103, 4172336101]"
19063,"[339688, 7400594]","[1590048101, 1590048102, 1590048101, 1590048101, 1590048103, 1590048102, 1590048102, 1590048104, 1590048103, 1590048104, 1590048101, 1590048102]"
19064,"[339691, 7403306]",[1570839101]
19065,"[339694, 7387264]","[4171164104, 4171164103, 4171164103, 4171164102, 4171164104, 4171164101]"
19066,"[339694, 7405483]","[1550305101, 1550305101, 1550305102]"
19067,"[339698, 7394328]","[481862101, 481862102]"
19068,"[339699, 7390714]","[2541558102, 2541558101, 2541558102]"
19069,"[339699, 7390983]","[2541509103, 2541509103, 2541509102, 2541509101]"
19070,"[339700, 7384178]","[4190604101, 4190604101, 4190604102, 4190604102]"
19071,"[339702, 7383974]","[4191306101, 4191306101, 4191306102, 4191306102]"
19072,"[339703, 7392412]","[470506102, 470506104, 470506103, 470506104, 470506103, 470506101, 470506104, 470506104, 470506101, 470506102, 470506102]"
19073,"[339703, 7393664]","[480761101, 480761102, 480761102, 480761103, 480761103, 480761101]"
19074,"[339704, 7401215]","[1590005101, 1590005101, 1590005102, 1590005102]"
19075,"[339707, 7405565]","[1550702105, 1550702102, 1550702103, 1550702103, 1550702101, 1550702104, 1550702103, 1550702103, 1550702105]"
19076,"[339708, 7388375]","[4210011102, 4210011102, 4210011101]"
19077,"[339709, 7395303]","[1670988103, 1670988104, 1670988101, 1670988101, 1670988105, 1670988105, 1670988102]"
19078,"[339709, 7402219]","[1590458101, 1590458102, 1590458102, 1590458101]"
19079,"[339710, 7383338]","[4470015103, 4470015102, 4470015101, 4470015103, 4470015101]"
19080,"[339710, 7395706]","[1670491102, 1670491102, 1670491101, 1670491101]"
19081,"[339710, 7395707]","[1671490102, 1671505102, 1671505101, 1671505101, 1671490102, 1671490101, 1671490101, 1671505102]"
19082,"[339712, 7390926]","[2541856104, 2541856101, 2541856104, 2541856103, 2541856101, 2541856102, 2541856101, 2541856102, 2541530101, 2541856103, 2541530102]"
19083,"[339715, 7394114]","[480507101, 480507102, 480507101]"
19084,"[339715, 7395710]","[1671517102, 1671517102, 1671517102, 1671517102, 1671517101, 1671517101, 1671517103, 1671517102, 1671517102]"
19085,"[339715, 7396199]","[1680035102, 1680035101]"
19086,"[339717, 7386465]","[4170541102, 4170541101, 4170541101, 4170541102, 4170541103]"
19087,"[339718, 7401230]","[1590004104, 1590004105, 1590004105, 1590004102, 1590004104, 1590004101, 1590004103, 1590004103, 1590004102, 1590004101]"
19088,"[339725, 7377794]","[4450766102, 4450766101]"
19089,"[339725, 7387190]","[4171236104, 4171236101, 4171236102, 4171236102, 4171236102, 4171236103, 4171236104, 4171236101, 4171236102, 4171236103]"
